name,address,phone,website,operator,operator_type,board,levels,gender,religion,language,lat,lon,osm_url,Name,Address,Fee Structure,Basic Infomation,Contact Details,FAQ,Admission Details,Other Key Infomation,School Infrastructure Details,Co-Curricular Activities,Travel Infomation,Review,Summary
S.V.E.S High School,,,,,,,,,,,17.4054551,78.5122245,https://www.openstreetmap.org/node/634123608,S.V.E.S High School,,,,,,,https://www.openstreetmap.org/node/634123608,,,"17.4054551, 78.5122245",,
Sadhana High School,"Gajularamaram Road, Hyderabad, 500055",,,,,,,,,,17.5196726,78.4355488,https://www.openstreetmap.org/node/9903766095,Sadhana High School,"Gajularamaram Road, Hyderabad, 500055",,,,,,https://www.openstreetmap.org/node/9903766095,,,"17.5196726, 78.4355488",,
Safrani Memorial High School,Hussain Shah Wali Dargah,,,,,,,,,,17.4104845,78.3937958,https://www.openstreetmap.org/node/4472320689,Safrani Memorial High School,Hussain Shah Wali Dargah,,,,,,https://www.openstreetmap.org/node/4472320689,,,"17.4104845, 78.3937958",,
Sai Ganesh High school,"Annapurna colony, Mallapur, Hyderabad, 500076",,,,,,1-10,,,,17.4435951,78.5644031,https://www.openstreetmap.org/node/8386696887,Sai Ganesh High school,"Annapurna colony, Mallapur, Hyderabad, 500076",,levels=1-10,,,,https://www.openstreetmap.org/node/8386696887,,,"17.4435951, 78.5644031",,
Sai Latha Model High School,,,,,,,,,,,17.5164698,78.4411395,https://www.openstreetmap.org/node/7159770889,Sai Latha Model High School,,,,,,,https://www.openstreetmap.org/node/7159770889,,,"17.5164698, 78.4411395",,
Sailatha model high school,,,,,,,,,,,17.516343,78.441079,https://www.openstreetmap.org/node/7160835585,Sailatha model high school,,,,,,,https://www.openstreetmap.org/node/7160835585,,,"17.516343, 78.441079",,
sainath grammar school,"old lingampally, HYDERABAD, 500019",,,,,,,,,,17.4881418,78.3165807,https://www.openstreetmap.org/node/9605387513,sainath grammar school,"old lingampally, HYDERABAD, 500019",,,,,,https://www.openstreetmap.org/node/9605387513,,,"17.4881418, 78.3165807",,
Sakubhai memorial high school,"shaikpet, Hyderabad, 500008",,,,,,,,,,17.405749,78.3948017,https://www.openstreetmap.org/node/7008096298,Sakubhai memorial high school,"shaikpet, Hyderabad, 500008",,,,,,https://www.openstreetmap.org/node/7008096298,,,"17.405749, 78.3948017",,
Sancta Maria International School,,,,,,,,,,,17.4822634,78.3194476,https://www.openstreetmap.org/way/879137458,Sancta Maria International School,,,,,,,https://www.openstreetmap.org/way/879137458,,,"17.4822634, 78.3194476",,
Sandeepamn Vidyalaya,,,,,,,,,,,17.4260413,78.5361627,https://www.openstreetmap.org/node/1070473380,Sandeepamn Vidyalaya,,,,,,,https://www.openstreetmap.org/node/1070473380,,,"17.4260413, 78.5361627",,
Sanghamitra School,,,,,,,,,,,17.5036402,78.3870894,https://www.openstreetmap.org/way/343666748,Sanghamitra School,,,,,,,https://www.openstreetmap.org/way/343666748,,,"17.5036402, 78.3870894",,
Saraswati High School,"Gautham Nagar, 500047",,,,,,,,,,17.4527246,78.5278602,https://www.openstreetmap.org/node/1437365108,Saraswati High School,"Gautham Nagar, 500047",,,,,,https://www.openstreetmap.org/node/1437365108,,,"17.4527246, 78.5278602",,
Saraswati School,,,,,,,,,,,17.6849193,83.237313,https://www.openstreetmap.org/way/521439620,Saraswati School,,,,,,,https://www.openstreetmap.org/way/521439620,,,"17.6849193, 83.237313",,
Saraswati vidhya mandir,,,,,,,,,,,17.3399877,78.4735935,https://www.openstreetmap.org/node/11365804003,Saraswati vidhya mandir,,,,,,,https://www.openstreetmap.org/node/11365804003,,,"17.3399877, 78.4735935",,
satya sai baba,"sector 8 mvp, visakhapatnam",,,,,,,,,,17.7382614,83.3349026,https://www.openstreetmap.org/way/388753883,satya sai baba,"sector 8 mvp, visakhapatnam",,,,,,https://www.openstreetmap.org/way/388753883,,,"17.7382614, 83.3349026",,
School Ground,,,,,,,,,,,17.3597495,78.4415722,https://www.openstreetmap.org/node/10279481517,School Ground,,,,,,,https://www.openstreetmap.org/node/10279481517,,,"17.3597495, 78.4415722",,
School ground,,,,,,,,,,,17.4547191,78.5642498,https://www.openstreetmap.org/way/1124068127,School ground,,,,,,,https://www.openstreetmap.org/way/1124068127,,,"17.4547191, 78.5642498",,
Seven Hills Primary School,,,,,,,,,,,17.4552127,78.4241456,https://www.openstreetmap.org/node/8892679284,Seven Hills Primary School,,,,,,,https://www.openstreetmap.org/node/8892679284,,,"17.4552127, 78.4241456",,
Seventh Day,,,,,,,,,,,17.7129043,83.3023359,https://www.openstreetmap.org/way/430677228,Seventh Day,,,,,,,https://www.openstreetmap.org/way/430677228,,,"17.7129043, 83.3023359",,
Seventh Day Adventist School,"MVP Sector 7, MVP Colony, Visakhapatnam(Vizag), Andhra Pradesh",,,,,,,,,,17.7405112,83.3322061,https://www.openstreetmap.org/way/134049048,Seventh Day Adventist School,"MVP Sector 7, MVP Colony, Visakhapatnam(Vizag), Andhra Pradesh",,,,,,https://www.openstreetmap.org/way/134049048,,,"17.7405112, 83.3322061",,
Seventh-day Adventist high school,,,,,,,,,,,17.4401021,78.5004359,https://www.openstreetmap.org/node/6991428585,Seventh-day Adventist high school,,,,,,,https://www.openstreetmap.org/node/6991428585,,,"17.4401021, 78.5004359",,
SFS School,"Seethammadhara. Visakhapatnam, Andhra Pradesh Ph: 0891 2534773",,,,,,,,,,17.7417368,83.312832,https://www.openstreetmap.org/way/134035338,SFS School,"Seethammadhara. Visakhapatnam, Andhra Pradesh Ph: 0891 2534773",,,,,,https://www.openstreetmap.org/way/134035338,,,"17.7417368, 83.312832",,
shaikpet government high school,"Pupplaguda - Shaikpet Rd, Hyderabad, 500008",,,,,,,,,,17.4022481,78.3982147,https://www.openstreetmap.org/node/7002815271,shaikpet government high school,"Pupplaguda - Shaikpet Rd, Hyderabad, 500008",,,,,,https://www.openstreetmap.org/node/7002815271,,,"17.4022481, 78.3982147",,
Shantiniketan,,,,,,,,,,,17.5123996,78.3502235,https://www.openstreetmap.org/way/297191641,Shantiniketan,,,,,,,https://www.openstreetmap.org/way/297191641,,,"17.5123996, 78.3502235",,
Sharada High,,,,,,,,,,,17.4412917,78.3914009,https://www.openstreetmap.org/node/827576336,Sharada High,,,,,,,https://www.openstreetmap.org/node/827576336,,,"17.4412917, 78.3914009",,
Sharada School,,,,government,,,,,,,17.4416821,78.3917014,https://www.openstreetmap.org/node/5537132616,Sharada School,,,operator=government,,,,https://www.openstreetmap.org/node/5537132616,,,"17.4416821, 78.3917014",,
sharadha school,,,,,,,,,,,17.3413271,78.4720005,https://www.openstreetmap.org/way/1043717438,sharadha school,,,,,,,https://www.openstreetmap.org/way/1043717438,,,"17.3413271, 78.4720005",,
Sharadha the school,sardar patel nagar road,,,,,,,,,,17.4933644,78.3882049,https://www.openstreetmap.org/node/7113522185,Sharadha the school,sardar patel nagar road,,,,,,https://www.openstreetmap.org/node/7113522185,,,"17.4933644, 78.3882049",,
Sherwood Public School,,,,,,,,,,,17.5114641,78.4759629,https://www.openstreetmap.org/node/6510681486,Sherwood Public School,,,,,,,https://www.openstreetmap.org/node/6510681486,,,"17.5114641, 78.4759629",,
Shishu vihar High School,patancheru,,,,,,,,,,17.5279933,78.2668438,https://www.openstreetmap.org/node/5532343399,Shishu vihar High School,patancheru,,,,,,https://www.openstreetmap.org/node/5532343399,,,"17.5279933, 78.2668438",,
Siddhartha Degree College,4th Floor Nagarjuna Nagar,,,,,,,,,,17.4319663,78.4452586,https://www.openstreetmap.org/node/4265592189,Siddhartha Degree College,4th Floor Nagarjuna Nagar,,,,,,https://www.openstreetmap.org/node/4265592189,,,"17.4319663, 78.4452586",,
siddhartha High School,,,,,,,,,,,17.3304618,78.5694074,https://www.openstreetmap.org/node/2710749446,siddhartha High School,,,,,,,https://www.openstreetmap.org/node/2710749446,,,"17.3304618, 78.5694074",,
siddhartha model high school,"huda sai nagar, Hyderabad, Telangana., 500070",,,,,,,,,,17.3311282,78.5791879,https://www.openstreetmap.org/node/5826309133,siddhartha model high school,"huda sai nagar, Hyderabad, Telangana., 500070",,,,,,https://www.openstreetmap.org/node/5826309133,,,"17.3311282, 78.5791879",,
siddhartha model high school,"Hyderabad, Telangana., 500070",,,,,,,,,,17.3312085,78.5792372,https://www.openstreetmap.org/way/616220205,siddhartha model high school,"Hyderabad, Telangana., 500070",,,,,,https://www.openstreetmap.org/way/616220205,,,"17.3312085, 78.5792372",,
Siddhartha Residential School,,,,,,,,,,,17.4293121,78.437955,https://www.openstreetmap.org/node/2062757344,Siddhartha Residential School,,,,,,,https://www.openstreetmap.org/node/2062757344,,,"17.4293121, 78.437955",,
Siva Sivani Public School,"Kirlampudi Layout, Chinna WaltairVisakhapatnam(Vizag), Andhra Pradesh",,,,,,,,,,17.7209547,83.3315061,https://www.openstreetmap.org/node/1472290462,Siva Sivani Public School,"Kirlampudi Layout, Chinna WaltairVisakhapatnam(Vizag), Andhra Pradesh",,,,,,https://www.openstreetmap.org/node/1472290462,,,"17.7209547, 83.3315061",,
Slate The school,,,,,,,,,,,17.4380651,78.449212,https://www.openstreetmap.org/node/7113728488,Slate The school,,,,,,,https://www.openstreetmap.org/node/7113728488,,,"17.4380651, 78.449212",,
Smiles indian school,,,,,,,,,,,17.4017724,78.4861487,https://www.openstreetmap.org/node/4419078503,Smiles indian school,,,,,,,https://www.openstreetmap.org/node/4419078503,,,"17.4017724, 78.4861487",,
Spring Board International Pre-School,"INCOIS kakathiya hills, hyderabad, 501002",,,,,,,,,,17.5215028,78.3987568,https://www.openstreetmap.org/way/596738251,Spring Board International Pre-School,"INCOIS kakathiya hills, hyderabad, 501002",,,,,,https://www.openstreetmap.org/way/596738251,,,"17.5215028, 78.3987568",,
Springfields School,,,,,,,,,,,17.4135412,78.4445973,https://www.openstreetmap.org/node/890303727,Springfields School,,,,,,,https://www.openstreetmap.org/node/890303727,,,"17.4135412, 78.4445973",,
SR Digi School Jubilee Hills,,,,,,,,,,,17.4393355,78.3949019,https://www.openstreetmap.org/node/7025820759,SR Digi School Jubilee Hills,,,,,,,https://www.openstreetmap.org/node/7025820759,,,"17.4393355, 78.3949019",,
Sraddha concept school,,,,,,,,,,,17.5027937,78.4293956,https://www.openstreetmap.org/node/7183609803,Sraddha concept school,,,,,,,https://www.openstreetmap.org/node/7183609803,,,"17.5027937, 78.4293956",,
Sree Arunodaya School,"Adarsh Nagar 4th Street, Visakhapatnam (Outskirts), 530040",,https://content.jdmagicbox.com/comp/visakhapatnam/p6/0891px891.x891.110719130911.l6p6/catalogue/sri-arunodaya-english-medium-school-adarsha-nagar-visakhapatnam-schools-1oim439-250.jpg,Sree Arunodaya School,private,,3-16,,none,,17.7632507,83.3309447,https://www.openstreetmap.org/node/12104314147,Sree Arunodaya School,"Adarsh Nagar 4th Street, Visakhapatnam (Outskirts), 530040",,operator=Sree Arunodaya School; operator_type=private; levels=3-16; religion=none,website: https://content.jdmagicbox.com/comp/visakhapatnam/p6/0891px891.x891.110719130911.l6p6/catalogue/sri-arunodaya-english-medium-school-adarsha-nagar-visakhapatnam-schools-1oim439-250.jpg,,,https://www.openstreetmap.org/node/12104314147,,,"17.7632507, 83.3309447",,
Sree Balaji High School,,,,,,,1 to 13,,,,17.4161166,78.5176108,https://www.openstreetmap.org/node/9679249343,Sree Balaji High School,,,levels=1 to 13,,,,https://www.openstreetmap.org/node/9679249343,,,"17.4161166, 78.5176108",,
Sree krishna Grammar School,"Adharsh Nagar road Adharsh Nagar, Visakhapatnam, 530040",,,,,,,,,,17.7637595,83.3294722,https://www.openstreetmap.org/node/12171321612,Sree krishna Grammar School,"Adharsh Nagar road Adharsh Nagar, Visakhapatnam, 530040",,,,,,https://www.openstreetmap.org/node/12171321612,,,"17.7637595, 83.3294722",,
Sree Krishna Grammar School,"Adharsh Nagar Adharsh Nagar 10th Street, Visakhapatnam, 530040",,,,,,,,,,17.7656345,83.3293192,https://www.openstreetmap.org/node/12171321613,Sree Krishna Grammar School,"Adharsh Nagar Adharsh Nagar 10th Street, Visakhapatnam, 530040",,,,,,https://www.openstreetmap.org/node/12171321613,,,"17.7656345, 83.3293192",,
Sree Krishna Grammar School,Adharsh Nagar,,,,,,,,,,17.7654285,83.3292387,https://www.openstreetmap.org/node/12171321614,Sree Krishna Grammar School,Adharsh Nagar,,,,,,https://www.openstreetmap.org/node/12171321614,,,"17.7654285, 83.3292387",,
Sree Vani High School,"J P Colony Road No 2, Patancheru, 502319",,,Tagore sir,private,,,,All,,17.5339615,78.2673539,https://www.openstreetmap.org/node/7244233148,Sree Vani High School,"J P Colony Road No 2, Patancheru, 502319",,operator=Tagore sir; operator_type=private; religion=All,,,,https://www.openstreetmap.org/node/7244233148,,,"17.5339615, 78.2673539",,
SRI CHAITANYA,,,,,,,,,,,17.4765669,78.5709823,https://www.openstreetmap.org/way/1258248379,SRI CHAITANYA,,,,,,,https://www.openstreetmap.org/way/1258248379,,,"17.4765669, 78.5709823",,
Sri Chaitanya College,,,,,,,,,,,17.8291992,83.3341245,https://www.openstreetmap.org/way/1345129899,Sri Chaitanya College,,,,,,,https://www.openstreetmap.org/way/1345129899,,,"17.8291992, 83.3341245",,
Sri Chaitanya Educational Institutions,,,,,,,,,,,17.8035857,83.35031,https://www.openstreetmap.org/way/1421751162,Sri Chaitanya Educational Institutions,,,,,,,https://www.openstreetmap.org/way/1421751162,,,"17.8035857, 83.35031",,
Sri chaitanya high school,,,,,,,,,,,17.4014253,78.4890028,https://www.openstreetmap.org/node/4416373794,Sri chaitanya high school,,,,,,,https://www.openstreetmap.org/node/4416373794,,,"17.4014253, 78.4890028",,
Sri Chaitanya Junior College,,,,,,,,,,,17.4199188,78.411861,https://www.openstreetmap.org/node/4208652689,Sri Chaitanya Junior College,,,,,,,https://www.openstreetmap.org/node/4208652689,,,"17.4199188, 78.411861",,
Sri chaitanya school,,,,,,,,,,,17.3944606,78.4382545,https://www.openstreetmap.org/node/5565535476,Sri chaitanya school,,,,,,,https://www.openstreetmap.org/node/5565535476,,,"17.3944606, 78.4382545",,
Sri Chaitanya school,,,,,,,,,,,17.4459249,78.3988488,https://www.openstreetmap.org/node/7025820774,Sri Chaitanya school,,,,,,,https://www.openstreetmap.org/node/7025820774,,,"17.4459249, 78.3988488",,
Sri Chaitanya School,sardar patel nagar road,,,,,,,,,,17.4953658,78.3885666,https://www.openstreetmap.org/node/7113526785,Sri Chaitanya School,sardar patel nagar road,,,,,,https://www.openstreetmap.org/node/7113526785,,,"17.4953658, 78.3885666",,
Sri Chaitanya school,"Door No : 7-1/20/P/HUDA/1,Opposite Aparna Cyber Life Near Citizen Hospital, HUDA Layout, Nallagandla, Hyderabad, Telangana 500019",,,,,,,,,,17.4691367,78.3091048,https://www.openstreetmap.org/node/7402256576,Sri Chaitanya school,"Door No : 7-1/20/P/HUDA/1,Opposite Aparna Cyber Life Near Citizen Hospital, HUDA Layout, Nallagandla, Hyderabad, Telangana 500019",,,,,,https://www.openstreetmap.org/node/7402256576,,,"17.4691367, 78.3091048",,
Sri Chaitanya School,,,,,,,,,,,17.3403461,78.4696002,https://www.openstreetmap.org/node/11365536232,Sri Chaitanya School,,,,,,,https://www.openstreetmap.org/node/11365536232,,,"17.3403461, 78.4696002",,
Sri Chaitanya School,,,,,,,,,,,17.8177346,83.2068287,https://www.openstreetmap.org/way/1319192431,Sri Chaitanya School,,,,,,,https://www.openstreetmap.org/way/1319192431,,,"17.8177346, 83.2068287",,
"Sri Chaitanya School, Hyderguda",,,,,,,,,,,17.3697332,78.4231754,https://www.openstreetmap.org/node/10019985224,"Sri Chaitanya School, Hyderguda",,,,,,,https://www.openstreetmap.org/node/10019985224,,,"17.3697332, 78.4231754",,
Sri Chaitanya Techno School,,,,,,,,,,,17.43626,78.436907,https://www.openstreetmap.org/node/6822126493,Sri Chaitanya Techno School,,,,,,,https://www.openstreetmap.org/node/6822126493,,,"17.43626, 78.436907",,
Sri Chaitanya Techno School,,,,,,,,,,,17.7413557,83.2375401,https://www.openstreetmap.org/node/11851269476,Sri Chaitanya Techno School,,,,,,,https://www.openstreetmap.org/node/11851269476,,,"17.7413557, 83.2375401",,
Sri Chakri School,,,,,,,,,,,17.4796329,78.5858706,https://www.openstreetmap.org/way/75723547,Sri Chakri School,,,,,,,https://www.openstreetmap.org/way/75723547,,,"17.4796329, 78.5858706",,
Sri Gayatri School,,,,,,,,,,,17.3781457,78.4369801,https://www.openstreetmap.org/node/9913821065,Sri Gayatri School,,,,,,,https://www.openstreetmap.org/node/9913821065,,,"17.3781457, 78.4369801",,
Sri Krishna Grammar School,"Adarsh Nagar 8th Street, Visakhapatnam (Outskirts), 530040",,https://content.jdmagicbox.com/comp/visakhapatnam/h5/0891px891.x891.000576454779.p6h5/catalogue/sri-krishna-grammar-school-adarsha-nagar-visakhapatnam-schools-hd6bgh-250.jpg,Sree Krishna Grmmar School,private,,3-14,,none,,17.7639754,83.3296454,https://www.openstreetmap.org/node/12104314145,Sri Krishna Grammar School,"Adarsh Nagar 8th Street, Visakhapatnam (Outskirts), 530040",,operator=Sree Krishna Grmmar School; operator_type=private; levels=3-14; religion=none,website: https://content.jdmagicbox.com/comp/visakhapatnam/h5/0891px891.x891.000576454779.p6h5/catalogue/sri-krishna-grammar-school-adarsha-nagar-visakhapatnam-schools-hd6bgh-250.jpg,,,https://www.openstreetmap.org/node/12104314145,,,"17.7639754, 83.3296454",,
Sri Krishna Vidya Mandir,,,,,,,,,,,17.7283351,83.3068709,https://www.openstreetmap.org/way/1249184681,Sri Krishna Vidya Mandir,,,,,,,https://www.openstreetmap.org/way/1249184681,,,"17.7283351, 83.3068709",,
sri nagarjuna vidhyalaya high school,madhvaram nagar,,,,,,,,,,17.4999079,78.4198627,https://www.openstreetmap.org/node/9729514477,sri nagarjuna vidhyalaya high school,madhvaram nagar,,,,,,https://www.openstreetmap.org/node/9729514477,,,"17.4999079, 78.4198627",,
Sri Nagarjuna Vidyalaya,,,,,,,,,,,17.5112388,78.4062417,https://www.openstreetmap.org/node/12410904323,Sri Nagarjuna Vidyalaya,,,,,,,https://www.openstreetmap.org/node/12410904323,,,"17.5112388, 78.4062417",,
Sri Narayana School,,,,,,,,,,,17.3063269,78.4396489,https://www.openstreetmap.org/node/10277936648,Sri Narayana School,,,,,,,https://www.openstreetmap.org/node/10277936648,,,"17.3063269, 78.4396489",,
Sri Nikathan high school,"Annapurna colony, Mallapur, Hyderabad, 500076",,,,,,6-10,,,,17.4432797,78.5654201,https://www.openstreetmap.org/node/8386696888,Sri Nikathan high school,"Annapurna colony, Mallapur, Hyderabad, 500076",,levels=6-10,,,,https://www.openstreetmap.org/node/8386696888,,,"17.4432797, 78.5654201",,
Sri Prakash,,,,,,,,,,,17.7242399,83.3138417,https://www.openstreetmap.org/way/431341695,Sri Prakash,,,,,,,https://www.openstreetmap.org/way/431341695,,,"17.7242399, 83.3138417",,
Sri Prakash,,,,,,,,,,,17.8189477,83.2086422,https://www.openstreetmap.org/way/1319192448,Sri Prakash,,,,,,,https://www.openstreetmap.org/way/1319192448,,,"17.8189477, 83.2086422",,
Sri Prakash Vidyaniketan,"T P T Colony, Seethammadhara, Visakhapatnam, 530013",,,,,,,,,,17.7400752,83.3124086,https://www.openstreetmap.org/way/134032444,Sri Prakash Vidyaniketan,"T P T Colony, Seethammadhara, Visakhapatnam, 530013",,,,,,https://www.openstreetmap.org/way/134032444,,,"17.7400752, 83.3124086",,
Sri Sarada Vidya Nilayam,"Kranti Nagar, Satyam Junction Eenadu Road, Narsipatnam, Visakhapatnam Ph: 0891 - 2553031, 531116",,,,,,,,,,17.7356198,83.3138023,https://www.openstreetmap.org/way/134029873,Sri Sarada Vidya Nilayam,"Kranti Nagar, Satyam Junction Eenadu Road, Narsipatnam, Visakhapatnam Ph: 0891 - 2553031, 531116",,,,,,https://www.openstreetmap.org/way/134029873,,,"17.7356198, 83.3138023",,
Sri Satya Sai Vidya Vihar High School,Hyderabad,+914027408468,https://www.sssvv.edu.in/,,,,,,,,17.3990149,78.5220925,https://www.openstreetmap.org/way/331354520,Sri Satya Sai Vidya Vihar High School,Hyderabad,,,phone: +914027408468 | website: https://www.sssvv.edu.in/,,,https://www.openstreetmap.org/way/331354520,,,"17.3990149, 78.5220925",,
Sri Vagdevi School,,,,,,,,,,,17.7354555,83.270296,https://www.openstreetmap.org/node/12470766407,Sri Vagdevi School,,,,,,,https://www.openstreetmap.org/node/12470766407,,,"17.7354555, 83.270296",,
Sri Vani Vidya Niketan High School,"2439, BHEL MIG Rd, MIG Colony, MIG Phase I, MIG Colony, Serilingampally, Hyderabad, Telangana 502032",,,,,,,,,,17.4823559,78.3009153,https://www.openstreetmap.org/way/339798384,Sri Vani Vidya Niketan High School,"2439, BHEL MIG Rd, MIG Colony, MIG Phase I, MIG Colony, Serilingampally, Hyderabad, Telangana 502032",,,,,,https://www.openstreetmap.org/way/339798384,,,"17.4823559, 78.3009153",,
Sri Vidya vardhini high school,,,,,,,,,,,17.3593826,78.5045484,https://www.openstreetmap.org/node/4796530721,Sri Vidya vardhini high school,,,,,,,https://www.openstreetmap.org/node/4796530721,,,"17.3593826, 78.5045484",,
Sri Viswa School,,,,,,,,,,,17.739898,83.3058704,https://www.openstreetmap.org/node/11688050181,Sri Viswa School,,,,,,,https://www.openstreetmap.org/node/11688050181,,,"17.739898, 83.3058704",,
Srinivasa Digi School,,,,,,,,,,,17.406447,78.5625474,https://www.openstreetmap.org/way/881192328,Srinivasa Digi School,,,,,,,https://www.openstreetmap.org/way/881192328,,,"17.406447, 78.5625474",,
SRKS,,,,,,,,,,,17.3634503,78.5303878,https://www.openstreetmap.org/way/357594063,SRKS,,,,,,,https://www.openstreetmap.org/way/357594063,,,"17.3634503, 78.5303878",,
SRKS,,,,,,,,,,,17.3634617,78.5302573,https://www.openstreetmap.org/way/584703599,SRKS,,,,,,,https://www.openstreetmap.org/way/584703599,,,"17.3634617, 78.5302573",,
St Aloysius' Anglo-Indian High School,,,,,,,,,christian,,17.6923099,83.293356,https://www.openstreetmap.org/way/1389777706,St Aloysius' Anglo-Indian High School,,,religion=christian,,,,https://www.openstreetmap.org/way/1389777706,,,"17.6923099, 83.293356",,
St Alphonsas High School,,,,,,,,,,,17.4467489,78.4304897,https://www.openstreetmap.org/node/8909248549,St Alphonsas High School,,,,,,,https://www.openstreetmap.org/node/8909248549,,,"17.4467489, 78.4304897",,
St Andrews School,,,,,,,,,,,17.486296,78.4832946,https://www.openstreetmap.org/way/71931212,St Andrews School,,,,,,,https://www.openstreetmap.org/way/71931212,,,"17.486296, 78.4832946",,
St Ann's Model High School,,,,,,,,,,,17.3618313,78.5297172,https://www.openstreetmap.org/way/357111233,St Ann's Model High School,,,,,,,https://www.openstreetmap.org/way/357111233,,,"17.3618313, 78.5297172",,
St Anns High School,,,,,,,,,,,17.4967073,78.3453066,https://www.openstreetmap.org/node/8386246338,St Anns High School,,,,,,,https://www.openstreetmap.org/node/8386246338,,,"17.4967073, 78.3453066",,
ST Anns School,,,,,,,,,,,17.3978823,78.4540839,https://www.openstreetmap.org/node/4539335628,ST Anns School,,,,,,,https://www.openstreetmap.org/node/4539335628,,,"17.3978823, 78.4540839",,
St Anthony high school,,,,,,,,,,,17.4031097,78.4886592,https://www.openstreetmap.org/node/4416373791,St Anthony high school,,,,,,,https://www.openstreetmap.org/node/4416373791,,,"17.4031097, 78.4886592",,
St Anthony high school,,,,,,,,,,,17.4019162,78.4885635,https://www.openstreetmap.org/node/4431245790,St Anthony high school,,,,,,,https://www.openstreetmap.org/node/4431245790,,,"17.4019162, 78.4885635",,
St Anthony high school,,,,,,,,,,,17.4031177,78.4885756,https://www.openstreetmap.org/node/4431245791,St Anthony high school,,,,,,,https://www.openstreetmap.org/node/4431245791,,,"17.4031177, 78.4885756",,
St Anthony high school,,,,,,,,,,,17.4030771,78.4885458,https://www.openstreetmap.org/node/4431984890,St Anthony high school,,,,,,,https://www.openstreetmap.org/node/4431984890,,,"17.4030771, 78.4885458",,
St Joseph high school (kindergarten block),,,,,,,,,,,17.3940612,78.4514384,https://www.openstreetmap.org/node/5389639230,St Joseph high school (kindergarten block),,,,,,,https://www.openstreetmap.org/node/5389639230,,,"17.3940612, 78.4514384",,
St joseph's public school,"Asmangadh palace, hyderabad, 500036",,http://sjpsmalakpet.com/,School,,,,,,,17.3680742,78.5156883,https://www.openstreetmap.org/node/4739312650,St joseph's public school,"Asmangadh palace, hyderabad, 500036",,operator=School,website: http://sjpsmalakpet.com/,,,https://www.openstreetmap.org/node/4739312650,,,"17.3680742, 78.5156883",,
St Jospeph High School,,,,,,,,,,,17.3679894,78.5153178,https://www.openstreetmap.org/way/480983272,St Jospeph High School,,,,,,,https://www.openstreetmap.org/way/480983272,,,"17.3679894, 78.5153178",,
St Martin's School,,,,,,,,,,,17.4648396,78.4585402,https://www.openstreetmap.org/way/112653929,St Martin's School,,,,,,,https://www.openstreetmap.org/way/112653929,,,"17.4648396, 78.4585402",,
"St Paul degree and pg college, St Joseph Jr college",,,,,,,,,,,17.4026174,78.4871893,https://www.openstreetmap.org/node/4431897994,"St Paul degree and pg college, St Joseph Jr college",,,,,,,https://www.openstreetmap.org/node/4431897994,,,"17.4026174, 78.4871893",,
St Theresa Girls High School,"Mumbai Highway, hyderabad, 500038",,,JMJ,religious,,1-10,,christian,,17.4522517,78.4401318,https://www.openstreetmap.org/way/356295344,St Theresa Girls High School,"Mumbai Highway, hyderabad, 500038",,operator=JMJ; operator_type=religious; levels=1-10; religion=christian,,,,https://www.openstreetmap.org/way/356295344,,,"17.4522517, 78.4401318",,
St. Ann's English Medium School,"Bheemunipatnam, 531163",,,,,,,,,,17.8943909,83.4513617,https://www.openstreetmap.org/way/1421742301,St. Ann's English Medium School,"Bheemunipatnam, 531163",,,,,,https://www.openstreetmap.org/way/1421742301,,,"17.8943909, 83.4513617",,
St. Ann's School,,,,,,,,,,,17.4420497,78.5030995,https://www.openstreetmap.org/node/7642406390,St. Ann's School,,,,,,,https://www.openstreetmap.org/node/7642406390,,,"17.4420497, 78.5030995",,
st. anthony primary and high school,"Jagadamba, visakhapatnam, 530002",,,,,,,,,,17.714304,83.3067574,https://www.openstreetmap.org/way/430692460,st. anthony primary and high school,"Jagadamba, visakhapatnam, 530002",,,,,,https://www.openstreetmap.org/way/430692460,,,"17.714304, 83.3067574",,
St. Brigid's Convent,,,,,,,,,,,17.6943708,83.2941887,https://www.openstreetmap.org/way/1410364470,St. Brigid's Convent,,,,,,,https://www.openstreetmap.org/way/1410364470,,,"17.6943708, 83.2941887",,
St. Gabriels High School,,,,,,,1-10,,,,17.4127316,78.5603678,https://www.openstreetmap.org/node/8233040768,St. Gabriels High School,,,levels=1-10,,,,https://www.openstreetmap.org/node/8233040768,,,"17.4127316, 78.5603678",,
St. Joseph's Girls High School,,,,,,,,,,,17.396378,78.4773556,https://www.openstreetmap.org/node/1553576940,St. Joseph's Girls High School,,,,,,,https://www.openstreetmap.org/node/1553576940,,,"17.396378, 78.4773556",,
St. Joseph's High School,500015,,,,,,,,,,17.4769199,78.5127814,https://www.openstreetmap.org/node/4475381627,St. Joseph's High School,500015,,,,,,https://www.openstreetmap.org/node/4475381627,,,"17.4769199, 78.5127814",,
ST. JOSEPH'S HIGH SCHOOL,,,,,,,,,,,17.3971684,78.5341855,https://www.openstreetmap.org/way/740695877,ST. JOSEPH'S HIGH SCHOOL,,,,,,,https://www.openstreetmap.org/way/740695877,,,"17.3971684, 78.5341855",,
"St. Joseph's Sec., School",,,,,,,,,,,17.6868082,83.2415218,https://www.openstreetmap.org/way/486162072,"St. Joseph's Sec., School",,,,,,,https://www.openstreetmap.org/way/486162072,,,"17.6868082, 83.2415218",,
