name,address,phone,website,operator,operator_type,board,levels,gender,religion,language,lat,lon,osm_url,Name,Address,Fee Structure,Basic Infomation,Contact Details,FAQ,Admission Details,Other Key Infomation,School Infrastructure Details,Co-Curricular Activities,Travel Infomation,Review,Summary
Kendriya Vidyalaya College of Military Engineering,,,,,government_non_profit,,,,,,18.5874446,73.8353412,https://www.openstreetmap.org/way/53348758,Kendriya Vidyalaya College of Military Engineering,,,operator_type=government_non_profit,,,,https://www.openstreetmap.org/way/53348758,,,"18.5874446, 73.8353412",,
Kendriya Vidyalaya Ganeshkhind,"University Road, Pune, 411007",+912029708600,https://ganeshkhind.kvs.ac.in/,,government_non_profit,,1-12,,,,18.5544625,73.8183582,https://www.openstreetmap.org/way/210343967,Kendriya Vidyalaya Ganeshkhind,"University Road, Pune, 411007",,operator_type=government_non_profit; levels=1-12,phone: +912029708600 | website: https://ganeshkhind.kvs.ac.in/,,,https://www.openstreetmap.org/way/210343967,,,"18.5544625, 73.8183582",,
Kendriya Vidyalaya No. 2 Dehu Road,,,,,,,,,,,18.6730544,73.7459281,https://www.openstreetmap.org/node/1065031999,Kendriya Vidyalaya No. 2 Dehu Road,,,,,,,https://www.openstreetmap.org/node/1065031999,,,"18.6730544, 73.7459281",,
Khanderao Junawane Government School,,,,,,,,,,,18.5547281,73.8163909,https://www.openstreetmap.org/node/10724952845,Khanderao Junawane Government School,,,,,,,https://www.openstreetmap.org/node/10724952845,,,"18.5547281, 73.8163909",,
kiddis nook,,,,,,,,,,,18.5589754,73.8032954,https://www.openstreetmap.org/node/10724984551,kiddis nook,,,,,,,https://www.openstreetmap.org/node/10724984551,,,"18.5589754, 73.8032954",,
Kiddonia preschool wakad,,,,,,,,,,,18.6042226,73.7640471,https://www.openstreetmap.org/node/10574657133,Kiddonia preschool wakad,,,,,,,https://www.openstreetmap.org/node/10574657133,,,"18.6042226, 73.7640471",,
Kidzee,"Pune, 411007",,https://www.kidzee.com/,Zee Learn Ltd.,private,,0,,,,18.5607294,73.8051165,https://www.openstreetmap.org/node/10725002408,Kidzee,"Pune, 411007",,operator=Zee Learn Ltd.; operator_type=private; levels=0,website: https://www.kidzee.com/,,,https://www.openstreetmap.org/node/10725002408,,,"18.5607294, 73.8051165",,
Kidzee karve nagar,,,,,,,,,,,18.4873064,73.8196892,https://www.openstreetmap.org/node/10692763680,Kidzee karve nagar,,,,,,,https://www.openstreetmap.org/node/10692763680,,,"18.4873064, 73.8196892",,
Kirti Vidyalaya High School,,,,,,,,,,,18.6571621,73.7663392,https://www.openstreetmap.org/node/1065032009,Kirti Vidyalaya High School,,,,,,,https://www.openstreetmap.org/node/1065032009,,,"18.6571621, 73.7663392",,
KLAY preschool and Daycare,,,,,,,,,,,18.5553388,73.8104024,https://www.openstreetmap.org/node/10724957170,KLAY preschool and Daycare,,,,,,,https://www.openstreetmap.org/node/10724957170,,,"18.5553388, 73.8104024",,
Kridaniketan Shala,,,,,,,,,,,18.4921186,73.8321559,https://www.openstreetmap.org/way/331532104,Kridaniketan Shala,,,,,,,https://www.openstreetmap.org/way/331532104,,,"18.4921186, 73.8321559",,
Kroot Memorial School,"Pune, 411040",,,,,,,,,,18.4841044,73.9039183,https://www.openstreetmap.org/way/224968992,Kroot Memorial School,"Pune, 411040",,,,,,https://www.openstreetmap.org/way/224968992,,,"18.4841044, 73.9039183",,
KV DIAT,,,,,,,,,,,18.4278199,73.7679471,https://www.openstreetmap.org/node/4634643989,KV DIAT,,,,,,,https://www.openstreetmap.org/node/4634643989,,,"18.4278199, 73.7679471",,
L. R. Shinde Highschool,,,,,,,,,,,18.4867305,73.8483454,https://www.openstreetmap.org/way/217295587,L. R. Shinde Highschool,,,,,,,https://www.openstreetmap.org/way/217295587,,,"18.4867305, 73.8483454",,
Lal Bahadur Shastri Vidyalay,,,,,,,,,,,18.5230654,73.8505944,https://www.openstreetmap.org/way/317550149,Lal Bahadur Shastri Vidyalay,,,,,,,https://www.openstreetmap.org/way/317550149,,,"18.5230654, 73.8505944",,
Lalit Kala Kendra,,,,,,,,,,,18.5525375,73.8258551,https://www.openstreetmap.org/node/4524259589,Lalit Kala Kendra,,,,,,,https://www.openstreetmap.org/node/4524259589,,,"18.5525375, 73.8258551",,
Late Anantrao Pawar memorial school,,,,"PMC, thermax foundation and Akanksha foundation",government_local;ngo,,,,,,18.5691131,73.833515,https://www.openstreetmap.org/node/10686667668,Late Anantrao Pawar memorial school,,,"operator=PMC, thermax foundation and Akanksha foundation; operator_type=government_local;ngo",,,,https://www.openstreetmap.org/node/10686667668,,,"18.5691131, 73.833515",,
Late Gulabrao Tukaram Wanjale School Ground,"New Ahire Gaon Road, Pune, 411023",,,,,,,,,,18.4743676,73.7956125,https://www.openstreetmap.org/way/1245480881,Late Gulabrao Tukaram Wanjale School Ground,"New Ahire Gaon Road, Pune, 411023",,,,,,https://www.openstreetmap.org/way/1245480881,,,"18.4743676, 73.7956125",,
Laxmibai Nandagude School,"Pune, 411027",,,,,,1-10,,none,,18.5841133,73.7818519,https://www.openstreetmap.org/node/8904195379,Laxmibai Nandagude School,"Pune, 411027",,levels=1-10; religion=none,,,,https://www.openstreetmap.org/node/8904195379,,,"18.5841133, 73.7818519",,
leapbridge early childhood,,,,,,,,,,,18.5153736,73.8358628,https://www.openstreetmap.org/node/10724871527,leapbridge early childhood,,,,,,,https://www.openstreetmap.org/node/10724871527,,,"18.5153736, 73.8358628",,
Lexicon International school Kalyani Nagar,"Kalyani nagar Central Avenue, Pune, 411006",,,,,,,,,,18.5463534,73.9011169,https://www.openstreetmap.org/node/12533862708,Lexicon International school Kalyani Nagar,"Kalyani nagar Central Avenue, Pune, 411006",,,,,,https://www.openstreetmap.org/node/12533862708,,,"18.5463534, 73.9011169",,
Little Flowers English Medium School CBSE,"FWHX+3W2, Suresh Nagar",,,,,,,,,,18.4776895,73.949673,https://www.openstreetmap.org/way/1276369244,Little Flowers English Medium School CBSE,"FWHX+3W2, Suresh Nagar",,,,,,https://www.openstreetmap.org/way/1276369244,,,"18.4776895, 73.949673",,
little millenium preschool aundh,,,,,,,,,,,18.5614802,73.8015411,https://www.openstreetmap.org/node/10725021533,little millenium preschool aundh,,,,,,,https://www.openstreetmap.org/node/10725021533,,,"18.5614802, 73.8015411",,
little miracles,,,,,,,,,,,18.5155519,73.8334982,https://www.openstreetmap.org/node/10724823960,little miracles,,,,,,,https://www.openstreetmap.org/node/10724823960,,,"18.5155519, 73.8334982",,
Lokseva CBSE School,,,,,,,,,,,18.5463629,73.7838017,https://www.openstreetmap.org/node/1011184893,Lokseva CBSE School,,,,,,,https://www.openstreetmap.org/node/1011184893,,,"18.5463629, 73.7838017",,
M.E.S Ground,"Bhigwan Road, Baramati, 413102",,,,,,,,,,18.1522716,74.5785288,https://www.openstreetmap.org/way/1162005801,M.E.S Ground,"Bhigwan Road, Baramati, 413102",,,,,,https://www.openstreetmap.org/way/1162005801,,,"18.1522716, 74.5785288",,
Maeer's MIT and Gurukul Campus,,,,,,,,,,,18.4931654,74.0251464,https://www.openstreetmap.org/way/450069556,Maeer's MIT and Gurukul Campus,,,,,,,https://www.openstreetmap.org/way/450069556,,,"18.4931654, 74.0251464",,
maharastra vidya mandal,,,,,,,,,,,18.5174108,73.8302381,https://www.openstreetmap.org/node/10724934783,maharastra vidya mandal,,,,,,,https://www.openstreetmap.org/node/10724934783,,,"18.5174108, 73.8302381",,
Mahatma Gandhi Marathi Vidyalaya,,,,,,,,,,,18.6770184,73.734105,https://www.openstreetmap.org/node/1065032000,Mahatma Gandhi Marathi Vidyalaya,,,,,,,https://www.openstreetmap.org/node/1065032000,,,"18.6770184, 73.734105",,
"Mahatma Gandhi school ,pune",,,,,,,,,,,18.5709819,73.9021006,https://www.openstreetmap.org/node/10692770473,"Mahatma Gandhi school ,pune",,,,,,,https://www.openstreetmap.org/node/10692770473,,,"18.5709819, 73.9021006",,
Mahatma Gandhi Vidhyalay PlayGround,"Wada Road, Rajgurunagar, 410505",,,Goverment,,,,,,,18.8549159,73.8819858,https://www.openstreetmap.org/node/5867172146,Mahatma Gandhi Vidhyalay PlayGround,"Wada Road, Rajgurunagar, 410505",,operator=Goverment,,,,https://www.openstreetmap.org/node/5867172146,,,"18.8549159, 73.8819858",,
Mahesh Vidyalaya,,,,,,,,,,,18.5000603,73.8025464,https://www.openstreetmap.org/way/250116192,Mahesh Vidyalaya,,,,,,,https://www.openstreetmap.org/way/250116192,,,"18.5000603, 73.8025464",,
Mahindra International School,,,https://www.mbis.org/,,,,,,,,18.5835817,73.7379871,https://www.openstreetmap.org/way/247454656,Mahindra International School,,,,website: https://www.mbis.org/,,,https://www.openstreetmap.org/way/247454656,,,"18.5835817, 73.7379871",,
Mansukhbhai Kothari National School,,,,,,,,,,,18.4621623,73.8931703,https://www.openstreetmap.org/node/10560813631,Mansukhbhai Kothari National School,,,,,,,https://www.openstreetmap.org/node/10560813631,,,"18.4621623, 73.8931703",,
Marathwada Mitramandal College of Engineering,"Karve Nagar , Pune, 411052",,,,,,,,,,18.490395,73.8092725,https://www.openstreetmap.org/way/109754327,Marathwada Mitramandal College of Engineering,"Karve Nagar , Pune, 411052",,,,,,https://www.openstreetmap.org/way/109754327,,,"18.490395, 73.8092725",,
masoom play school,,,,,,,,,,,18.5928737,73.9219416,https://www.openstreetmap.org/node/10692770226,masoom play school,,,,,,,https://www.openstreetmap.org/node/10692770226,,,"18.5928737, 73.9219416",,
MES Bal Shikshan Mandir English Medium School,"Chhatrapati Rajaram Marg, Pune, 411029",,,Maharashtra Education Society,,,,,,,18.5040997,73.8173358,https://www.openstreetmap.org/way/217278788,MES Bal Shikshan Mandir English Medium School,"Chhatrapati Rajaram Marg, Pune, 411029",,operator=Maharashtra Education Society,,,,https://www.openstreetmap.org/way/217278788,,,"18.5040997, 73.8173358",,
MES Bal Shikshan Mandir English Medium School,"Chhatrapati Rajaram Marg, Pune, 411029",,,Maharashtra Education Society,private,,,,,,18.5038764,73.817037,https://www.openstreetmap.org/way/235117501,MES Bal Shikshan Mandir English Medium School,"Chhatrapati Rajaram Marg, Pune, 411029",,operator=Maharashtra Education Society; operator_type=private,,,,https://www.openstreetmap.org/way/235117501,,,"18.5038764, 73.817037",,
MES Sou vimlabai garware high school,,,,,,,,,,,18.5138313,73.8405257,https://www.openstreetmap.org/node/10724950766,MES Sou vimlabai garware high school,,,,,,,https://www.openstreetmap.org/node/10724950766,,,"18.5138313, 73.8405257",,
Millennium National School,"Karve Road , Karve Nagar , Pune, 411052",,,,,,,,,,18.4916366,73.8102324,https://www.openstreetmap.org/way/109748020,Millennium National School,"Karve Road , Karve Nagar , Pune, 411052",,,,,,https://www.openstreetmap.org/way/109748020,,,"18.4916366, 73.8102324",,
Mindseed preschool & daycare,,,,,,,,,,,18.6067776,73.7614513,https://www.openstreetmap.org/node/10574652151,Mindseed preschool & daycare,,,,,,,https://www.openstreetmap.org/node/10574652151,,,"18.6067776, 73.7614513",,
Mindseed Preschool and Daycare,"Ramchandra Gayakwad Path, Pune, 411007",,https://www.mindseed.in/,,,,0,,,,18.5606137,73.8053423,https://www.openstreetmap.org/node/10724992745,Mindseed Preschool and Daycare,"Ramchandra Gayakwad Path, Pune, 411007",,levels=0,website: https://www.mindseed.in/,,,https://www.openstreetmap.org/node/10724992745,,,"18.5606137, 73.8053423",,
MIT School and Junior College of Commerce & Science,"127/1A, Paud Rd, Mahaganesh Colony, Kothrud, Pune, Maharashtra 411038",,,,,,,,,,18.5086661,73.8202831,https://www.openstreetmap.org/way/218697333,MIT School and Junior College of Commerce & Science,"127/1A, Paud Rd, Mahaganesh Colony, Kothrud, Pune, Maharashtra 411038",,,,,,https://www.openstreetmap.org/way/218697333,,,"18.5086661, 73.8202831",,
Modern Highschool,,,,,,,,,,,18.524901,73.8483088,https://www.openstreetmap.org/way/218405516,Modern Highschool,,,,,,,https://www.openstreetmap.org/way/218405516,,,"18.524901, 73.8483088",,
Moula Mohammed Ali Johar Urdu School,"Raviwar Peth, Pune, 411002",,,,,,,,,,18.5148683,73.8613919,https://www.openstreetmap.org/way/180530085,Moula Mohammed Ali Johar Urdu School,"Raviwar Peth, Pune, 411002",,,,,,https://www.openstreetmap.org/way/180530085,,,"18.5148683, 73.8613919",,
Mount Litera School,,,,,,,,,,,18.5992445,73.7704465,https://www.openstreetmap.org/way/1144240959,Mount Litera School,,,,,,,https://www.openstreetmap.org/way/1144240959,,,"18.5992445, 73.7704465",,
Mount St. Ann High School,,,,,,,,,,,18.7336759,73.6607176,https://www.openstreetmap.org/way/817136392,Mount St. Ann High School,,,,,,,https://www.openstreetmap.org/way/817136392,,,"18.7336759, 73.6607176",,
Mount St. Ann High School Ground,,,,Mount St. Ann High School,private,,,,none,,18.7345542,73.6609501,https://www.openstreetmap.org/way/817136393,Mount St. Ann High School Ground,,,operator=Mount St. Ann High School; operator_type=private; religion=none,,,,https://www.openstreetmap.org/way/817136393,,,"18.7345542, 73.6609501",,
MP international school and junior college,,,,,,,,,,,18.5221251,73.8331905,https://www.openstreetmap.org/node/10724940584,MP international school and junior college,,,,,,,https://www.openstreetmap.org/node/10724940584,,,"18.5221251, 73.8331905",,
Muktangan English School,"Golwalkar Guruji Path, Pune, 411009",,,,,,1-6,,all_religion,,18.4900103,73.8519546,https://www.openstreetmap.org/way/145694256,Muktangan English School,"Golwalkar Guruji Path, Pune, 411009",,levels=1-6; religion=all_religion,,,,https://www.openstreetmap.org/way/145694256,,,"18.4900103, 73.8519546",,
N. V. Gadgil Vidyalay,,,,,,,,,,,18.5185943,73.8534694,https://www.openstreetmap.org/way/281844137,N. V. Gadgil Vidyalay,,,,,,,https://www.openstreetmap.org/way/281844137,,,"18.5185943, 73.8534694",,
Naad insitute,,,,,,,,,,,18.514241,73.8347069,https://www.openstreetmap.org/node/10724823959,Naad insitute,,,,,,,https://www.openstreetmap.org/node/10724823959,,,"18.514241, 73.8347069",,
nagar parishad school no.3,,,,,,,,,,,18.6692791,73.8895244,https://www.openstreetmap.org/node/10725098462,nagar parishad school no.3,,,,,,,https://www.openstreetmap.org/node/10725098462,,,"18.6692791, 73.8895244",,
Namdeo Mohol School,,,,,,,,,,,18.6045841,73.5987448,https://www.openstreetmap.org/node/10914119006,Namdeo Mohol School,,,,,,,https://www.openstreetmap.org/node/10914119006,,,"18.6045841, 73.5987448",,
Nanded City Ground,,,,,,,,,,,18.4614871,73.7891014,https://www.openstreetmap.org/way/1271173140,Nanded City Ground,,,,,,,https://www.openstreetmap.org/way/1271173140,,,"18.4614871, 73.7891014",,
"Narayana e-Techno School Moshi, Pune",,,,,,,,,,,18.6879806,73.8343544,https://www.openstreetmap.org/node/8792379702,"Narayana e-Techno School Moshi, Pune",,,,,,,https://www.openstreetmap.org/node/8792379702,,,"18.6879806, 73.8343544",,
Nathubhau Bhagade Patil Primary School,"Maruti Mandir Chowk, Talegaon Dabhade, 410506",,,,,,0-10,,hindu,,18.7190414,73.6827907,https://www.openstreetmap.org/way/1241275288,Nathubhau Bhagade Patil Primary School,"Maruti Mandir Chowk, Talegaon Dabhade, 410506",,levels=0-10; religion=hindu,,,,https://www.openstreetmap.org/way/1241275288,,,"18.7190414, 73.6827907",,
Nathubhau Bhegade School ground,"rao colony, Talegaon Dabhade, 410506",,,,,,0-6,,none,,18.7190302,73.6827907,https://www.openstreetmap.org/way/1162003975,Nathubhau Bhegade School ground,"rao colony, Talegaon Dabhade, 410506",,levels=0-6; religion=none,,,,https://www.openstreetmap.org/way/1162003975,,,"18.7190302, 73.6827907",,
National School,"Sangam Nagar, Pune, 411027",,,,,,,,,,18.5702104,73.8264975,https://www.openstreetmap.org/node/5005629800,National School,"Sangam Nagar, Pune, 411027",,,,,,https://www.openstreetmap.org/node/5005629800,,,"18.5702104, 73.8264975",,
Navin Marathi Shala,,,https://www.despune.org/navinmarathishala-pune,Deccan Education Society,,,,,,,18.5183884,73.8491526,https://www.openstreetmap.org/way/210576104,Navin Marathi Shala,,,operator=Deccan Education Society,website: https://www.despune.org/navinmarathishala-pune,,,https://www.openstreetmap.org/way/210576104,,,"18.5183884, 73.8491526",,
Netaji Subhash Chandra Bose School,,,,,,,,,,,18.5511808,73.8885026,https://www.openstreetmap.org/way/380417663,Netaji Subhash Chandra Bose School,,,,,,,https://www.openstreetmap.org/way/380417663,,,"18.5511808, 73.8885026",,
Netwad Primary School,Netwad Road,,,,,,,,,,19.243788,73.9574084,https://www.openstreetmap.org/node/11192329904,Netwad Primary School,Netwad Road,,,,,,https://www.openstreetmap.org/node/11192329904,,,"19.243788, 73.9574084",,
New English School,"Shirur, 412210",,,,,,,,,,18.8262327,74.3694785,https://www.openstreetmap.org/node/5149333480,New English School,"Shirur, 412210",,,,,,https://www.openstreetmap.org/node/5149333480,,,"18.8262327, 74.3694785",,
"New English School , Tilak Road",,,https://www.despune.org/newenglishschool-pune,Deccan Education Society,,,,,,,18.5107124,73.8445298,https://www.openstreetmap.org/way/207872400,"New English School , Tilak Road",,,operator=Deccan Education Society,website: https://www.despune.org/newenglishschool-pune,,,https://www.openstreetmap.org/way/207872400,,,"18.5107124, 73.8445298",,
New English School Ramanbag,,,https://www.despune.org/newenglishschool-ramanbaug,Deccan Education Society,,,,,,,18.5172321,73.849148,https://www.openstreetmap.org/way/208240055,New English School Ramanbag,,,operator=Deccan Education Society,website: https://www.despune.org/newenglishschool-ramanbaug,,,https://www.openstreetmap.org/way/208240055,,,"18.5172321, 73.849148",,
New India School,"Lane 4, Pune, 411038","+919307348552, +912025280290, +912025280291",https://newindiaschool.org,,,,1-12,,,,18.5114263,73.7949421,https://www.openstreetmap.org/node/1109210916,New India School,"Lane 4, Pune, 411038",,levels=1-12,"phone: +919307348552, +912025280290, +912025280291 | website: https://newindiaschool.org",,,https://www.openstreetmap.org/node/1109210916,,,"18.5114263, 73.7949421",,
Nirmala Convent School,,,,,,,,,,,18.5535641,73.9449579,https://www.openstreetmap.org/node/10564938412,Nirmala Convent School,,,,,,,https://www.openstreetmap.org/node/10564938412,,,"18.5535641, 73.9449579",,
Noble English School,,,,,,,,,,,18.5059952,73.8623128,https://www.openstreetmap.org/node/10596055593,Noble English School,,,,,,,https://www.openstreetmap.org/node/10596055593,,,"18.5059952, 73.8623128",,
Nutan Marathi Vidyalaya,,,,,,,,,,,18.5153981,73.8543614,https://www.openstreetmap.org/way/217773612,Nutan Marathi Vidyalaya,,,,,,,https://www.openstreetmap.org/way/217773612,,,"18.5153981, 73.8543614",,
Nutan Marathi Vidyalaya,,,,,,,,,,,18.5168238,73.8532623,https://www.openstreetmap.org/way/217773613,Nutan Marathi Vidyalaya,,,,,,,https://www.openstreetmap.org/way/217773613,,,"18.5168238, 73.8532623",,
Oakridge School,,,,,,,,,,,18.4645726,73.890195,https://www.openstreetmap.org/node/10567804468,Oakridge School,,,,,,,https://www.openstreetmap.org/node/10567804468,,,"18.4645726, 73.890195",,
Old Orbis School,,,,,,,,,,,18.5325473,73.9501083,https://www.openstreetmap.org/node/11687981989,Old Orbis School,,,,,,,https://www.openstreetmap.org/node/11687981989,,,"18.5325473, 73.9501083",,
Olive National School,,,,,,,,,,,18.4687112,73.8898538,https://www.openstreetmap.org/node/10564072337,Olive National School,,,,,,,https://www.openstreetmap.org/node/10564072337,,,"18.4687112, 73.8898538",,
Orchids The International School Ground,"Manjari Bk, 412307",,,,,,,,,,18.5061538,73.9623254,https://www.openstreetmap.org/way/1272484689,Orchids The International School Ground,"Manjari Bk, 412307",,,,,,https://www.openstreetmap.org/way/1272484689,,,"18.5061538, 73.9623254",,
Ornellas Highschool,,,,,,,,,,,18.5166667,73.8698879,https://www.openstreetmap.org/way/380363663,Ornellas Highschool,,,,,,,https://www.openstreetmap.org/way/380363663,,,"18.5166667, 73.8698879",,
oxford international school,,,,,,,,,,,18.6703718,73.8911504,https://www.openstreetmap.org/node/10725094589,oxford international school,,,,,,,https://www.openstreetmap.org/node/10725094589,,,"18.6703718, 73.8911504",,
P K School,,,,,,,,,,,18.5965113,73.797138,https://www.openstreetmap.org/way/1260417861,P K School,,,,,,,https://www.openstreetmap.org/way/1260417861,,,"18.5965113, 73.797138",,
Panditrao Agashe School,,,,,,,,,,,18.5173638,73.8302003,https://www.openstreetmap.org/way/218834781,Panditrao Agashe School,,,,,,,https://www.openstreetmap.org/way/218834781,,,"18.5173638, 73.8302003",,
Paranjape Nursery School,,,,,,,,,,,18.5016419,73.8086122,https://www.openstreetmap.org/way/208958214,Paranjape Nursery School,,,,,,,https://www.openstreetmap.org/way/208958214,,,"18.5016419, 73.8086122",,
Pawar Public School,"Hinjawadi, 411057",,,,,,,,,,18.5784053,73.6807812,https://www.openstreetmap.org/way/789711167,Pawar Public School,"Hinjawadi, 411057",,,,,,https://www.openstreetmap.org/way/789711167,,,"18.5784053, 73.6807812",,
PC primary school,,,,पिंपरी चिंचवड महानगर पालिका,government,,,,,,18.5919673,73.7622219,https://www.openstreetmap.org/way/1058936457,PC primary school,,,operator=पिंपरी चिंचवड महानगर पालिका; operator_type=government,,,,https://www.openstreetmap.org/way/1058936457,,,"18.5919673, 73.7622219",,
PCMC Marathi School,,,,,,,,,,,18.6772371,73.8503009,https://www.openstreetmap.org/way/752309301,PCMC Marathi School,,,,,,,https://www.openstreetmap.org/way/752309301,,,"18.6772371, 73.8503009",,
Periwinkle English medium school,,,,,,,,,,,18.5157128,73.772162,https://www.openstreetmap.org/way/359925755,Periwinkle English medium school,,,,,,,https://www.openstreetmap.org/way/359925755,,,"18.5157128, 73.772162",,
Perugate Bhave School,,,,,,,,,,,18.5109777,73.8472978,https://www.openstreetmap.org/way/217773614,Perugate Bhave School,,,,,,,https://www.openstreetmap.org/way/217773614,,,"18.5109777, 73.8472978",,
Phoenix World School,,,,,,,2,,,,18.5622307,73.955947,https://www.openstreetmap.org/way/901916049,Phoenix World School,,,levels=2,,,,https://www.openstreetmap.org/way/901916049,,,"18.5622307, 73.955947",,
Pirangut English Medium School,,,,,,,,,,,18.50892,73.690816,https://www.openstreetmap.org/node/11245306879,Pirangut English Medium School,,,,,,,https://www.openstreetmap.org/node/11245306879,,,"18.50892, 73.690816",,
Pius Memorial High School,,,,,,,,,,,18.7849968,73.8676772,https://www.openstreetmap.org/way/944165746,Pius Memorial High School,,,,,,,https://www.openstreetmap.org/way/944165746,,,"18.7849968, 73.8676772",,
Podar International,,,,,,,,,,,18.7511255,73.8395852,https://www.openstreetmap.org/way/984643010,Podar International,,,,,,,https://www.openstreetmap.org/way/984643010,,,"18.7511255, 73.8395852",,
Podar International School,,,,,,,,,,,18.6247358,73.7865421,https://www.openstreetmap.org/node/1716496732,Podar International School,,,,,,,https://www.openstreetmap.org/node/1716496732,,,"18.6247358, 73.7865421",,
Podar International School,"Ambegaon, 411046",,https://www.podareducation.org/school/ambegaon,,,,,,,,18.4563118,73.8339792,https://www.openstreetmap.org/way/360321613,Podar International School,"Ambegaon, 411046",,,website: https://www.podareducation.org/school/ambegaon,,,https://www.openstreetmap.org/way/360321613,,,"18.4563118, 73.8339792",,
Podar International School,,,,,,,,,,,18.7931198,73.8631257,https://www.openstreetmap.org/way/939791575,Podar International School,,,,,,,https://www.openstreetmap.org/way/939791575,,,"18.7931198, 73.8631257",,
Podar International School Shirur,412210,,,,,,,,,,18.8245268,74.3524327,https://www.openstreetmap.org/node/5150938397,Podar International School Shirur,412210,,,,,,https://www.openstreetmap.org/node/5150938397,,,"18.8245268, 74.3524327",,
prasanna autism centre,,,,,,,,,,,18.5184345,73.8403523,https://www.openstreetmap.org/node/10724949171,prasanna autism centre,,,,,,,https://www.openstreetmap.org/node/10724949171,,,"18.5184345, 73.8403523",,
Pratapgad,,,,Society of Saint Pius X,community,,,,,,18.6491019,73.8284261,https://www.openstreetmap.org/node/10266930674,Pratapgad,,,operator=Society of Saint Pius X; operator_type=community,,,,https://www.openstreetmap.org/node/10266930674,,,"18.6491019, 73.8284261",,
pratapgad,,,,Society of Saint Pius X,religious,,,,,,18.6490815,73.8284431,https://www.openstreetmap.org/way/1122572184,pratapgad,,,operator=Society of Saint Pius X; operator_type=religious,,,,https://www.openstreetmap.org/way/1122572184,,,"18.6490815, 73.8284431",,
Priyadarshani High School,,,,,,,,,,,18.7879374,73.8800734,https://www.openstreetmap.org/way/944165753,Priyadarshani High School,,,,,,,https://www.openstreetmap.org/way/944165753,,,"18.7879374, 73.8800734",,
Public School,256 Wagholi,,,,,,,,,,18.5755889,73.9938661,https://www.openstreetmap.org/node/10219140972,Public School,256 Wagholi,,,,,,https://www.openstreetmap.org/node/10219140972,,,"18.5755889, 73.9938661",,
Pune International School,,,,,,,,,,,18.5780171,73.8963098,https://www.openstreetmap.org/way/1410322284,Pune International School,,,,,,,https://www.openstreetmap.org/way/1410322284,,,"18.5780171, 73.8963098",,
Pune Vidyarthi Gruha,,,,,,,,,,,18.5091228,73.8517538,https://www.openstreetmap.org/way/217773618,Pune Vidyarthi Gruha,,,,,,,https://www.openstreetmap.org/way/217773618,,,"18.5091228, 73.8517538",,
Rahul International School (RIS),,,,,,,,,,,18.5966222,73.7423744,https://www.openstreetmap.org/way/359552007,Rahul International School (RIS),,,,,,,https://www.openstreetmap.org/way/359552007,,,"18.5966222, 73.7423744",,
Raja Dhanraj Girji Madhyamik Vidyalay,,,,,,,,,,,18.518525,73.8636018,https://www.openstreetmap.org/way/380363664,Raja Dhanraj Girji Madhyamik Vidyalay,,,,,,,https://www.openstreetmap.org/way/380363664,,,"18.518525, 73.8636018",,
Raja Raghunathrao Vidyalaya,,,,,,,,,,,18.1574387,73.8442639,https://www.openstreetmap.org/way/260740124,Raja Raghunathrao Vidyalaya,,,,,,,https://www.openstreetmap.org/way/260740124,,,"18.1574387, 73.8442639",,
Raja Shree Shivrai Pratishthan School,"Rambaug Colony Road, Pune, 411038",,,,,,,,,,18.5112275,73.8121986,https://www.openstreetmap.org/way/235293162,Raja Shree Shivrai Pratishthan School,"Rambaug Colony Road, Pune, 411038",,,,,,https://www.openstreetmap.org/way/235293162,,,"18.5112275, 73.8121986",,
rajal enterprices,,,,,,,,,,,18.514342,73.8387649,https://www.openstreetmap.org/node/10724952253,rajal enterprices,,,,,,,https://www.openstreetmap.org/node/10724952253,,,"18.514342, 73.8387649",,
Rasta Peth Education Society,,,,,,,,,,,18.5218276,73.86659,https://www.openstreetmap.org/way/282102070,Rasta Peth Education Society,,,,,,,https://www.openstreetmap.org/way/282102070,,,"18.5218276, 73.86659",,
Red Rose Nursery,,08805652958,,,,,,,,,18.4468305,73.8264445,https://www.openstreetmap.org/node/3600490397,Red Rose Nursery,,,,phone: 08805652958,,,https://www.openstreetmap.org/node/3600490397,,,"18.4468305, 73.8264445",,
Renuka Swaroop Highschool,,,,,,,,,,,18.5101577,73.8496741,https://www.openstreetmap.org/way/217773619,Renuka Swaroop Highschool,,,,,,,https://www.openstreetmap.org/way/217773619,,,"18.5101577, 73.8496741",,
RIMS international school,,,,,,,,,,,18.5813808,73.8963823,https://www.openstreetmap.org/node/10692767075,RIMS international school,,,,,,,https://www.openstreetmap.org/node/10692767075,,,"18.5813808, 73.8963823",,
RIMS International School and Junior College,"NIBM Road, Pune, Maharashtra, 411048",,,,,,,,,,18.4772712,73.9021993,https://www.openstreetmap.org/node/2006307223,RIMS International School and Junior College,"NIBM Road, Pune, Maharashtra, 411048",,,,,,https://www.openstreetmap.org/node/2006307223,,,"18.4772712, 73.9021993",,
Robotics paathshala,,+919620182085,,,private,,,,,,18.5983092,73.7639204,https://www.openstreetmap.org/node/10303754868,Robotics paathshala,,,operator_type=private,phone: +919620182085,,,https://www.openstreetmap.org/node/10303754868,,,"18.5983092, 73.7639204",,
