name,address,phone,website,operator,operator_type,board,levels,gender,religion,language,lat,lon,osm_url,Name,Address,Fee Structure,Basic Infomation,Contact Details,FAQ,Admission Details,Other Key Infomation,School Infrastructure Details,Co-Curricular Activities,Travel Infomation,Review,Summary
Anjuman Orphanage,,,,,,,,,,,13.0445699,80.2457577,https://www.openstreetmap.org/way/23186325,Anjuman Orphanage,,,,,,,https://www.openstreetmap.org/way/23186325,,,"13.0445699, 80.2457577",,
Anna GEM Science Park Matriculation Higher Secondary School,,+914422355757,https://annagemschool.com/,,,,,,,,13.0161095,80.2388871,https://www.openstreetmap.org/way/211900028,Anna GEM Science Park Matriculation Higher Secondary School,,,,phone: +914422355757 | website: https://annagemschool.com/,,"lery Alumni Careers Contact The motto of the school is “Knowledge is Power”. THE MOTTO OF THE SCHOOL Proud moment for Anna Gem Science Park School 12TH BOARD EXAM TOPPERS 2025 New Admission - Application Proud moment for Anna Gem Science Park School CENTUM SCORERS 2024-25 New Admission - Application We believe that there is nothing more important than skillful education NEW ADMISSIONS FOR COMING ACADEMIC YEAR New Admission - Application The school is a unique venture to the International standard with emphasis on discipline, creativity, talent and excellence. PROVIDES AN OPPORTUNITY Ample time is given to the children to w",https://www.openstreetmap.org/way/211900028,"Anna Gem School – Anna University Campus ,Chennai Close Menu Home About Us Gallery Alumni Careers Contact Skip to content Anna Gem School Anna University Campus ,Chennai Ph: 044 2235 5757 | agsps94@gmail.com LKG Application Form Closure of Pre Qualification for school construction work --> Search ... Home About Us Gallery Alumni Careers Contact The motto of the school is “Knowledge is Power”. THE MOTTO OF THE SCHOOL Proud moment for Anna Gem Science Park School 12TH BOARD EXAM TO",,"13.0161095, 80.2388871",,has admission details | has school infrastructure details
Anna High School,,,,,,,,,,,13.0006185,80.2682376,https://www.openstreetmap.org/way/27311864,Anna High School,,,,,,,https://www.openstreetmap.org/way/27311864,,,"13.0006185, 80.2682376",,
Annai Vailankanni Matriculation School,,,,,,,,,,,13.1185931,80.2571739,https://www.openstreetmap.org/way/1172639331,Annai Vailankanni Matriculation School,,,,,,,https://www.openstreetmap.org/way/1172639331,,,"13.1185931, 80.2571739",,
Antony School,,,,,,,,,,,12.9719793,80.2552339,https://www.openstreetmap.org/way/131961752,Antony School,,,,,,,https://www.openstreetmap.org/way/131961752,,,"12.9719793, 80.2552339",,
Apple Kids International Pre School,,+919940442258,http://applekids.in/,,,,,,,,13.0283513,80.2091487,https://www.openstreetmap.org/node/8100718329,Apple Kids International Pre School,,"frastructure Kids Parents Opportunities Contact --> Home About Profile Corporate Curriculum Infrastructure Kids Kids Gallery Kids Learning Zone Parents Admission Enquiry Post your FeedBack FAQ Parent's Tips Opportunities Teachers Job Franchise Opportunities Franchise Enquiries Properties for Lease or Sale Contact A short story APPLE KIDS is India's fast-growing ISO 9001:2008 Certified chain of Hi-tech International Standard Pre-Schools. In addition to our regular pre-school activity, we conduct many part-time Courses and weekend Courses. Read More Kids Grand Gallery Event Gallery Nearest Apple Kids Admission Enquiry Franch",,phone: +919940442258 | website: http://applekids.in/,"ure Kids Parents Opportunities Contact --> Home About Profile Corporate Curriculum Infrastructure Kids Kids Gallery Kids Learning Zone Parents Admission Enquiry Post your FeedBack FAQ Parent's Tips Opportunities Teachers Job Franchise Opportunities Franchise Enquiries Properties for Lease or Sale Contact A short story APPLE KIDS is India's fast-growing ISO 9001:2008 Certified chain of Hi-tech International Standard Pre-Schools. In addition to our regular pre-school activity, we conduct many part-time Courses and weekend Courses. Read More Kids Grand Gallery Event Gallery Nearest Apple Kids Admission Enquiry Franchise Enqui","ols In India | Play Schools & Pre KG Schools In Chennai | Preschools In Kochi, Puducherry | After School Activity Center In Chennai | Day Care & Nursery Schools Tamilnadu, India | Admission Opens 2025 - Apple Kids --> Online Admission Registration Admission Enquiry Find Nearest Apple Kids +91 - 9843340455 Home About Curriculum Infrastructure Kids Parents Opportunities Contact --> Home About Profile Corporate Curriculum Infrastructure Kids Kids Gallery Kids Learning Zone Parents Admission Enquiry Post your FeedBack FAQ Parent's Tips Opportunities Teachers Job Franchise Opportunities Franchise Enquiries Properties for Lease",https://www.openstreetmap.org/node/8100718329,"ery Schools Tamilnadu, India | Admission Opens 2025 - Apple Kids --> Online Admission Registration Admission Enquiry Find Nearest Apple Kids +91 - 9843340455 Home About Curriculum Infrastructure Kids Parents Opportunities Contact --> Home About Profile Corporate Curriculum Infrastructure Kids Kids Gallery Kids Learning Zone Parents Admission Enquiry Post your FeedBack FAQ Parent's Tips Opportunities Teachers Job Franchise Opportunities Franchise Enquiries Properties for Lease or Sale Contact A short story APPLE KIDS is India's fast-growing ISO 9001:2008 Certified chain of Hi-tech International Standard Pre-Schools. In addi",,"13.0283513, 80.2091487",,has admission details | has fee structure | has school infrastructure details | has faq
Army School,,,,,,,,,,,13.0239605,80.1953267,https://www.openstreetmap.org/way/32686279,Army School,,,,,,,https://www.openstreetmap.org/way/32686279,,,"13.0239605, 80.1953267",,
Asan Memorial College,,,,,,,,,,,12.9253386,80.2003719,https://www.openstreetmap.org/node/1330443392,Asan Memorial College,,,,,,,https://www.openstreetmap.org/node/1330443392,,,"12.9253386, 80.2003719",,
Asan Memorial HSS,,,,,,,,,,,13.0621997,80.2541746,https://www.openstreetmap.org/way/28502342,Asan Memorial HSS,,,,,,,https://www.openstreetmap.org/way/28502342,,,"13.0621997, 80.2541746",,
Asan Memorial Senior Secondary School,,+914428275858,https://www.asancbse.com/,,,,,,,,13.0642125,80.2519329,https://www.openstreetmap.org/way/24375609,Asan Memorial Senior Secondary School,,"hment Facilities Calendar Exam Faculty Student Life Student contribution Download Application --> Achievements Results Alumni Admissions Admission Process Download Application --> Fee Structure Admission Enquiry Gallery News and Events Notice Board --> Faculty --> News and Events --> Activities --> The Carousel Contact Us --> The next generation of innovators and leaders with technology. --> Learn More --> --> Champions in the making! --> Learn More --> --> Grace, power, and unity on full display! --> Learn More --> --> Unstoppable energy and moves that wow! --> Learn More --> --> Adventure, learning, and memories in the m",,phone: +914428275858 | website: https://www.asancbse.com/,,"ASAN Memorial Senior Secondary School | CBSE School in Chennai, Tamil Nadu --> Mandatory Public Disclosure --> Admission Open Scan and Pay --> Online Payment Scan and Pay Call Us Toggle navigation Home --> About Us Schools History Asan Group of Institutions Asan Memorial Association, Chennai - Members Messages Awards and Accreditations Our Guiding Principles Governing Body --> Our Story Principal's Message Our School --> Vision & Mission --> Our Founder General Secretary & Chairman --> Academics Curriculum Rules & Regulations Beyond Academics Calendar Exa",https://www.openstreetmap.org/way/24375609,ision & Mission --> Our Founder General Secretary & Chairman --> Academics Curriculum Rules & Regulations Beyond Academics Calendar Exams Timetable Results --> Governing Body CBSE CAMPUS LIFE Curriculum Hub of Wellness Rules & Regulations --> Beyond Academics --> Calendar Exams Timetable Results --> Student Enrichment Facilities Calendar Exam Faculty Student Life Student contribution Download Application --> Achievements Results Alumni Admissions Admission Process Download Application --> Fee Structure Admission Enquiry Gallery News and Events Notice Board --> Faculty --> News and Events --> Activities --> The Carousel Con,"ments Results Alumni Admissions Admission Process Download Application --> Fee Structure Admission Enquiry Gallery News and Events Notice Board --> Faculty --> News and Events --> Activities --> The Carousel Contact Us --> The next generation of innovators and leaders with technology. --> Learn More --> --> Champions in the making! --> Learn More --> --> Grace, power, and unity on full display! --> Learn More --> --> Unstoppable energy and moves that wow! --> Learn More --> --> Adventure, learning, and memories in the making! --> Learn More --> --> Celebrating the final chapter of the school days --> Learn More --> --> Gen","13.0642125, 80.2519329",,has admission details | has fee structure | has school infrastructure details | has co-curricular activities
Assumption HSS,,,,,,,,,,,13.0550804,80.2488452,https://www.openstreetmap.org/way/28503858,Assumption HSS,,,,,,,https://www.openstreetmap.org/way/28503858,,,"13.0550804, 80.2488452",,
AV Meiyappan MHSS,,+914442642222,,,,,,mixed,,,13.0506806,80.1979979,https://www.openstreetmap.org/way/34133590,AV Meiyappan MHSS,,,gender=mixed,phone: +914442642222,,,https://www.openstreetmap.org/way/34133590,,,"13.0506806, 80.1979979",,
Avichi School,,,,,,,,,,,13.0485157,80.197904,https://www.openstreetmap.org/way/35070068,Avichi School,,,,,,,https://www.openstreetmap.org/way/35070068,,,"13.0485157, 80.197904",,
Avvai Home,,,,,,,,,,,13.0090265,80.2612144,https://www.openstreetmap.org/way/28563210,Avvai Home,,,,,,,https://www.openstreetmap.org/way/28563210,,,"13.0090265, 80.2612144",,
B.S. Nursery and Primary School,,,,,,,,,,,13.0988347,80.2932792,https://www.openstreetmap.org/way/1116272501,B.S. Nursery and Primary School,,,,,,,https://www.openstreetmap.org/way/1116272501,,,"13.0988347, 80.2932792",,
B.S.Mootha Girls Senior Secondary School,"80 brindavan St, Chennai, 600033",,,,,,,,,,13.0417604,80.2280973,https://www.openstreetmap.org/way/348294605,B.S.Mootha Girls Senior Secondary School,"80 brindavan St, Chennai, 600033",,,,,,https://www.openstreetmap.org/way/348294605,,,"13.0417604, 80.2280973",,
Babaji School Play Ground,"89-91, Classic farms Avenue, Chennai, 600119",,,Babaji Vidhyaharam,,,,,hindu,,12.8965498,80.2181867,https://www.openstreetmap.org/way/589722657,Babaji School Play Ground,"89-91, Classic farms Avenue, Chennai, 600119",,operator=Babaji Vidhyaharam; religion=hindu,,,,https://www.openstreetmap.org/way/589722657,,,"12.8965498, 80.2181867",,
Bala Mandir Kamaraj Trust,Giriappa Road,,,,,,,,,,13.0490522,80.2465644,https://www.openstreetmap.org/node/6356479646,Bala Mandir Kamaraj Trust,Giriappa Road,,,,,,https://www.openstreetmap.org/node/6356479646,,,"13.0490522, 80.2465644",,
Bala Mandir School,,,,,,,,,,,13.0497847,80.2465557,https://www.openstreetmap.org/way/29252766,Bala Mandir School,,,,,,,https://www.openstreetmap.org/way/29252766,,,"13.0497847, 80.2465557",,
Bala Saravana Matriculation School,,,,,,,,,,,12.9831591,80.2104214,https://www.openstreetmap.org/node/1003378082,Bala Saravana Matriculation School,,,,,,,https://www.openstreetmap.org/node/1003378082,,,"12.9831591, 80.2104214",,
Bala Vidya Mandir,,,,,,,,,,,13.0100106,80.2512067,https://www.openstreetmap.org/way/30347113,Bala Vidya Mandir,,,,,,,https://www.openstreetmap.org/way/30347113,,,"13.0100106, 80.2512067",,
Balalok Matriculation Higher Secondary School,,,,,,,,,,,13.0542557,80.1943992,https://www.openstreetmap.org/node/347356350,Balalok Matriculation Higher Secondary School,,,,,,,https://www.openstreetmap.org/node/347356350,,,"13.0542557, 80.1943992",,
Barathi Vidayala School - Block 1,,,,,,,,,,,13.0543125,80.2059776,https://www.openstreetmap.org/node/1446842407,Barathi Vidayala School - Block 1,,,,,,,https://www.openstreetmap.org/node/1446842407,,,"13.0543125, 80.2059776",,
Barathi Vidayala School - Block 2,,,,,,,,,,,13.0538945,80.2061707,https://www.openstreetmap.org/node/1446842408,Barathi Vidayala School - Block 2,,,,,,,https://www.openstreetmap.org/node/1446842408,,,"13.0538945, 80.2061707",,
Besant Theosophical High School,,,,,,,,,,,12.9914971,80.2643816,https://www.openstreetmap.org/way/29047565,Besant Theosophical High School,,,,,,,https://www.openstreetmap.org/way/29047565,,,"12.9914971, 80.2643816",,
Bethel Matriculation hr sec school,,,,,,,,,,,12.9758765,80.2230577,https://www.openstreetmap.org/way/1323806867,Bethel Matriculation hr sec school,,,,,,,https://www.openstreetmap.org/way/1323806867,,,"12.9758765, 80.2230577",,
Bharat Scouts and Guides,,,,,,,,,,,13.0554783,80.2812299,https://www.openstreetmap.org/way/47497721,Bharat Scouts and Guides,,,,,,,https://www.openstreetmap.org/way/47497721,,,"13.0554783, 80.2812299",,
Bharath Dass Matriculation Higher Secondary School,,,,,,,,,,,12.9600946,80.2430339,https://www.openstreetmap.org/way/1149331619,Bharath Dass Matriculation Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/1149331619,,,"12.9600946, 80.2430339",,
Bharath HSS,,,,,,,,,,,13.00166,80.2559352,https://www.openstreetmap.org/way/30394615,Bharath HSS,,,,,,,https://www.openstreetmap.org/way/30394615,,,"13.00166, 80.2559352",,
Bharatha Vidhyalaya School,,,,,,,,,,,12.9079132,80.2016416,https://www.openstreetmap.org/node/1329326250,Bharatha Vidhyalaya School,,,,,,,https://www.openstreetmap.org/node/1329326250,,,"12.9079132, 80.2016416",,
Bhavans,,,,,,,,,,,13.0838787,80.2405025,https://www.openstreetmap.org/way/33622438,Bhavans,,,,,,,https://www.openstreetmap.org/way/33622438,,,"13.0838787, 80.2405025",,
Bio Medical Laboratory,,,,Department of Higher Education,government,,,,,,12.8741787,80.2203513,https://www.openstreetmap.org/node/11848217947,Bio Medical Laboratory,,,operator=Department of Higher Education; operator_type=government,,,,https://www.openstreetmap.org/node/11848217947,,,"12.8741787, 80.2203513",,
Bishop Corrie Anglo-Indian Higher Secondary School,,,,,,,,,,,13.1025852,80.2861933,https://www.openstreetmap.org/way/1239088646,Bishop Corrie Anglo-Indian Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/1239088646,,,"13.1025852, 80.2861933",,
Bon Secours Convent,,,,,,,,,,,13.0299972,80.2510158,https://www.openstreetmap.org/way/33267223,Bon Secours Convent,,,,,,,https://www.openstreetmap.org/way/33267223,,,"13.0299972, 80.2510158",,
Boston Matriculation,,,,,,,,,,,13.027496,80.2433399,https://www.openstreetmap.org/way/33938568,Boston Matriculation,,,,,,,https://www.openstreetmap.org/way/33938568,,,"13.027496, 80.2433399",,
Brilliant Matriculation School,,,,,,,,,,,12.9704142,80.186583,https://www.openstreetmap.org/node/312014519,Brilliant Matriculation School,,,,,,,https://www.openstreetmap.org/node/312014519,,,"12.9704142, 80.186583",,
C.S.I. Anderson Rajagopaul Girls Higher Secondary School,,,,,,,,,,,13.0950602,80.2892677,https://www.openstreetmap.org/node/11805421003,C.S.I. Anderson Rajagopaul Girls Higher Secondary School,,,,,,,https://www.openstreetmap.org/node/11805421003,,,"13.0950602, 80.2892677",,
C.S.I. Middle School,,,,,,,,,,,13.0200875,80.2206527,https://www.openstreetmap.org/way/339508304,C.S.I. Middle School,,,,,,,https://www.openstreetmap.org/way/339508304,,,"13.0200875, 80.2206527",,
C.S.I. Northwick Girls' Higher Secondary School,,,,,,,,,christian,,13.1178695,80.296362,https://www.openstreetmap.org/way/217865455,C.S.I. Northwick Girls' Higher Secondary School,,,religion=christian,,,,https://www.openstreetmap.org/way/217865455,,,"13.1178695, 80.296362",,
Chennai Boys Higher Secondary School,"West Jones Road, Saidapet, 600015",,,Corporation of Chennai,,,,,,,13.025514,80.2193208,https://www.openstreetmap.org/way/35475184,Chennai Boys Higher Secondary School,"West Jones Road, Saidapet, 600015",,operator=Corporation of Chennai,,,,https://www.openstreetmap.org/way/35475184,,,"13.025514, 80.2193208",,
Chennai Corporation School,"Cochrane Basin Road, Chennai",,,,,,,,,,13.1084478,80.2720023,https://www.openstreetmap.org/way/217637692,Chennai Corporation School,"Cochrane Basin Road, Chennai",,,,,,https://www.openstreetmap.org/way/217637692,,,"13.1084478, 80.2720023",,
Chennai Corporation School,,,,,,,,,,,13.1109331,80.2731211,https://www.openstreetmap.org/way/217952453,Chennai Corporation School,,,,,,,https://www.openstreetmap.org/way/217952453,,,"13.1109331, 80.2731211",,
Chennai Girls Higher Secondary School,"West Jones Road, Saidapet, 600015",,,Corporation of Chennai,,,,,,,13.0254727,80.2185845,https://www.openstreetmap.org/way/255505185,Chennai Girls Higher Secondary School,"West Jones Road, Saidapet, 600015",,operator=Corporation of Chennai,,,,https://www.openstreetmap.org/way/255505185,,,"13.0254727, 80.2185845",,
Chennai High School,"No. 69, Division - 132, Zone - 9, Pillaiyar Koli Street, R.V. Nagar, Jawahar Nagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083",,,,,,,,,,13.0294143,80.2124208,https://www.openstreetmap.org/node/8096940514,Chennai High School,"No. 69, Division - 132, Zone - 9, Pillaiyar Koli Street, R.V. Nagar, Jawahar Nagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083",,,,,,https://www.openstreetmap.org/node/8096940514,,,"13.0294143, 80.2124208",,
Chennai Higher Secondary School,Velachery,,,,,,,,,,12.9852163,80.218948,https://www.openstreetmap.org/node/4300667140,Chennai Higher Secondary School,Velachery,,,,,,https://www.openstreetmap.org/node/4300667140,,,"12.9852163, 80.218948",,
Chennai Middle School,,,,,,,,,,,13.104472,80.2843271,https://www.openstreetmap.org/way/1155133570,Chennai Middle School,,,,,,,https://www.openstreetmap.org/way/1155133570,,,"13.104472, 80.2843271",,
Chennai Middle School,,,,,,,,,,,13.0765234,80.2235869,https://www.openstreetmap.org/way/1314660931,Chennai Middle School,,,,,,,https://www.openstreetmap.org/way/1314660931,,,"13.0765234, 80.2235869",,
"Chennai Middle School, Ramasamy Street",,,,,,,,,,,13.0984494,80.2889183,https://www.openstreetmap.org/way/1136670234,"Chennai Middle School, Ramasamy Street",,,,,,,https://www.openstreetmap.org/way/1136670234,,,"13.0984494, 80.2889183",,
Chennai Primary School,,,,,,,,,,,12.9801464,80.2320468,https://www.openstreetmap.org/node/4294274187,Chennai Primary School,,,,,,,https://www.openstreetmap.org/node/4294274187,,,"12.9801464, 80.2320468",,
Chennai Primary School,"New Street, Chennai, 600085",,,Corporation of Chennai,,,,,,,13.0165648,80.2445274,https://www.openstreetmap.org/way/348495070,Chennai Primary School,"New Street, Chennai, 600085",,operator=Corporation of Chennai,,,,https://www.openstreetmap.org/way/348495070,,,"13.0165648, 80.2445274",,
Chennai School (Corporation),,,,,,,,,,,12.926285,80.1978774,https://www.openstreetmap.org/node/3097012397,Chennai School (Corporation),,,,,,,https://www.openstreetmap.org/node/3097012397,,,"12.926285, 80.1978774",,
Chennai Urdu Middle School,,,,,,,,,,,13.0978847,80.2860648,https://www.openstreetmap.org/way/1239369341,Chennai Urdu Middle School,,,,,,,https://www.openstreetmap.org/way/1239369341,,,"13.0978847, 80.2860648",,
Chettinad Vidyashram School,,+914424938040,https://chettinadvidyashram.org/,,,,,,,,13.0175726,80.2686937,https://www.openstreetmap.org/way/24339620,Chettinad Vidyashram School,,,,phone: +914424938040 | website: https://chettinadvidyashram.org/,,,https://www.openstreetmap.org/way/24339620,,,"13.0175726, 80.2686937",,
Chettinadu A School,1st street,,,,,,,,,,12.9530789,80.2446878,https://www.openstreetmap.org/node/2123575602,Chettinadu A School,1st street,,,,,,https://www.openstreetmap.org/node/2123575602,,,"12.9530789, 80.2446878",,
"Chinmaya Vidhyalaya, Anna Nagar",,,,,,,,,,,13.0916188,80.2075894,https://www.openstreetmap.org/node/1653993044,"Chinmaya Vidhyalaya, Anna Nagar",,,,,,,https://www.openstreetmap.org/node/1653993044,,,"13.0916188, 80.2075894",,
Chinmaya Vidyalaya,,,,,,,,,,,13.060167,80.1937294,https://www.openstreetmap.org/node/595657131,Chinmaya Vidyalaya,,,,,,,https://www.openstreetmap.org/node/595657131,,,"13.060167, 80.1937294",,
Chinmaya Vidyalaya (Tapovanam),"9B Taylors Road, Chennai, 600010",,,,,,,,,,13.0813686,80.2394153,https://www.openstreetmap.org/way/792345466,Chinmaya Vidyalaya (Tapovanam),"9B Taylors Road, Chennai, 600010",,,,,,https://www.openstreetmap.org/way/792345466,,,"13.0813686, 80.2394153",,
Chintadripet Boys Higher Secondary School,,,,,,,,,,,13.075008,80.2732159,https://www.openstreetmap.org/node/2296736065,Chintadripet Boys Higher Secondary School,,,,,,,https://www.openstreetmap.org/node/2296736065,,,"13.075008, 80.2732159",,
Chintadripet Middle School,,,,,,,,,,,13.0736154,80.2678488,https://www.openstreetmap.org/node/2296744654,Chintadripet Middle School,,,,,,,https://www.openstreetmap.org/node/2296744654,,,"13.0736154, 80.2678488",,
Christ Church Anglo Indian High Secondary School,,,,,,,,,,,13.0660695,80.2700325,https://www.openstreetmap.org/way/32589617,Christ Church Anglo Indian High Secondary School,,,,,,,https://www.openstreetmap.org/way/32589617,,,"13.0660695, 80.2700325",,
CL Baid Metha College Of Pharmacy,,,,,,,,,,,12.9456616,80.2395863,https://www.openstreetmap.org/node/2064178200,CL Baid Metha College Of Pharmacy,,,,,,,https://www.openstreetmap.org/node/2064178200,,,"12.9456616, 80.2395863",,
CL Baid Metha College of Pharmacy,,,,,,,,,,,12.9456667,80.2395755,https://www.openstreetmap.org/node/2071087259,CL Baid Metha College of Pharmacy,,,,,,,https://www.openstreetmap.org/node/2071087259,,,"12.9456667, 80.2395755",,
CL Baid Sishya School,,,,,,,,,,,12.9457912,80.239551,https://www.openstreetmap.org/node/2071090050,CL Baid Sishya School,,,,,,,https://www.openstreetmap.org/node/2071090050,,,"12.9457912, 80.239551",,
Computer Science Laboratory,,,,Department of Higher Education,government,,,,,,12.8739625,80.2208615,https://www.openstreetmap.org/node/11848217942,Computer Science Laboratory,,,operator=Department of Higher Education; operator_type=government,,,,https://www.openstreetmap.org/node/11848217942,,,"12.8739625, 80.2208615",,
Corpn School,,,,,,,,,,,12.9932126,80.270383,https://www.openstreetmap.org/way/30343814,Corpn School,,,,,,,https://www.openstreetmap.org/way/30343814,,,"12.9932126, 80.270383",,
Corporation Boys Higher Secondary School,,,,,,,,,,,13.0622065,80.2307061,https://www.openstreetmap.org/way/217745267,Corporation Boys Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/217745267,,,"13.0622065, 80.2307061",,
Corporation High School,,,,,,,,,,,13.0018062,80.2537825,https://www.openstreetmap.org/way/30394432,Corporation High School,,,,,,,https://www.openstreetmap.org/way/30394432,,,"13.0018062, 80.2537825",,
Corporation Middle School,,,,,,,,,,,13.0028334,80.2626097,https://www.openstreetmap.org/way/30402674,Corporation Middle School,,,,,,,https://www.openstreetmap.org/way/30402674,,,"13.0028334, 80.2626097",,
Corporation Primary School,,,,,,,,,,,13.0049308,80.2562415,https://www.openstreetmap.org/way/30394613,Corporation Primary School,,,,,,,https://www.openstreetmap.org/way/30394613,,,"13.0049308, 80.2562415",,
Corporation School,,,,,,,,,,,13.1384681,80.2966793,https://www.openstreetmap.org/way/26422007,Corporation School,,,,,,,https://www.openstreetmap.org/way/26422007,,,"13.1384681, 80.2966793",,
Corporation School,,,,,,,,,,,13.0386334,80.2511367,https://www.openstreetmap.org/way/27483786,Corporation School,,,,,,,https://www.openstreetmap.org/way/27483786,,,"13.0386334, 80.2511367",,
Corporation School,,,,,,,,,,,12.9899172,80.2547682,https://www.openstreetmap.org/way/29046739,Corporation School,,,,,,,https://www.openstreetmap.org/way/29046739,,,"12.9899172, 80.2547682",,
CSI Bains School,,,,,,,,,,,13.0827778,80.2453168,https://www.openstreetmap.org/way/33622104,CSI Bains School,,,,,,,https://www.openstreetmap.org/way/33622104,,,"13.0827778, 80.2453168",,
CSI Ewarts School,,,,,,,,,,,13.082219,80.2565905,https://www.openstreetmap.org/way/32827402,CSI Ewarts School,,,,,,,https://www.openstreetmap.org/way/32827402,,,"13.082219, 80.2565905",,
CSI Middle School,,,,,,,,,,,13.0964026,80.2789718,https://www.openstreetmap.org/way/1178017210,CSI Middle School,,,,,,,https://www.openstreetmap.org/way/1178017210,,,"13.0964026, 80.2789718",,
CSI School for Deaf,,,,,,,,,,,13.03668,80.277385,https://www.openstreetmap.org/way/24270411,CSI School for Deaf,,,,,,,https://www.openstreetmap.org/way/24270411,,,"13.03668, 80.277385",,
D. A. V School,,+914422601845,https://www.davadambakkam.org/index.html,,,,,mixed,,,12.981372,80.2027284,https://www.openstreetmap.org/way/209551264,D. A. V School,,,gender=mixed,phone: +914422601845 | website: https://www.davadambakkam.org/index.html,,,https://www.openstreetmap.org/way/209551264,,,"12.981372, 80.2027284",,
