name,address,phone,website,operator,operator_type,board,levels,gender,religion,language,lat,lon,osm_url,Name,Address,Fee Structure,Basic Infomation,Contact Details,FAQ,Admission Details,Other Key Infomation,School Infrastructure Details,Co-Curricular Activities,Travel Infomation,Review,Summary
BMC School (Abandoned),,,,,,,,,,,19.1074095,72.9169127,https://www.openstreetmap.org/way/496837203,BMC School (Abandoned),,,,,,,https://www.openstreetmap.org/way/496837203,,,"19.1074095, 72.9169127",,
BMC School no 1,,,,,,,,,,,19.0623421,72.9188585,https://www.openstreetmap.org/way/314529387,BMC School no 1,,,,,,,https://www.openstreetmap.org/way/314529387,,,"19.0623421, 72.9188585",,
Bombay Cambridge International School,"V M Shah Marg, Mumbai, 400099",,https://bcseast.org/,,,,,,,,19.1053899,72.862273,https://www.openstreetmap.org/way/1014517842,Bombay Cambridge International School,"V M Shah Marg, Mumbai, 400099",,,website: https://bcseast.org/,,,https://www.openstreetmap.org/way/1014517842,,,"19.1053899, 72.862273",,
Bombay Girls' High School,,,,,,,,,,,19.0336688,72.848563,https://www.openstreetmap.org/way/357187182,Bombay Girls' High School,,,,,,,https://www.openstreetmap.org/way/357187182,,,"19.0336688, 72.848563",,
Bombay International School (Junior),Mumbai,,,,,,,,,,18.9354061,72.8284189,https://www.openstreetmap.org/way/353351803,Bombay International School (Junior),Mumbai,,,,,,https://www.openstreetmap.org/way/353351803,,,"18.9354061, 72.8284189",,
Bombay Scottish,,,,,,,,,,,19.0341973,72.8394148,https://www.openstreetmap.org/way/113716553,Bombay Scottish,,,,,,,https://www.openstreetmap.org/way/113716553,,,"19.0341973, 72.8394148",,
BPM High School,,,,,,,,,,,19.0749009,72.8305984,https://www.openstreetmap.org/way/151402734,BPM High School,,,,,,,https://www.openstreetmap.org/way/151402734,,,"19.0749009, 72.8305984",,
Br. Nath Pai Vidyalaya,"Tembhipada Road, 400 078",,,,,,,,,,19.1505995,72.9278371,https://www.openstreetmap.org/node/3207212808,Br. Nath Pai Vidyalaya,"Tembhipada Road, 400 078",,,,,,https://www.openstreetmap.org/node/3207212808,,,"19.1505995, 72.9278371",,
Brihanmumbai Mahanagarpalika Sangamnagar Urdu Primary School,,,,,,,1,,,,19.025144,72.8684803,https://www.openstreetmap.org/way/961376676,Brihanmumbai Mahanagarpalika Sangamnagar Urdu Primary School,,,levels=1,,,,https://www.openstreetmap.org/way/961376676,,,"19.025144, 72.8684803",,
Byculla School,"N M Joshi Marg, Mumbai, 400011",,,,,,,,,,18.9809141,72.8323862,https://www.openstreetmap.org/way/286014465,Byculla School,"N M Joshi Marg, Mumbai, 400011",,,,,,https://www.openstreetmap.org/way/286014465,,,"18.9809141, 72.8323862",,
Campion School,"13 Cooperage St, Dr Ambedkar Statue Chowk Area, Colaba, Mumbai, 400001",,,,,,,,,,18.9247651,72.8298473,https://www.openstreetmap.org/way/56207795,Campion School,"13 Cooperage St, Dr Ambedkar Statue Chowk Area, Colaba, Mumbai, 400001",,,,,,https://www.openstreetmap.org/way/56207795,,,"18.9247651, 72.8298473",,
Canossa Girls High School,,,,,,,,,,,19.0395689,72.8433285,https://www.openstreetmap.org/way/979397738,Canossa Girls High School,,,,,,,https://www.openstreetmap.org/way/979397738,,,"19.0395689, 72.8433285",,
Canossa High School,,,,,,,,,,,19.1258391,72.8659684,https://www.openstreetmap.org/way/628790463,Canossa High School,,,,,,,https://www.openstreetmap.org/way/628790463,,,"19.1258391, 72.8659684",,
Canossa Special School,,,,,,,,,,,19.0380579,72.8440117,https://www.openstreetmap.org/way/979397737,Canossa Special School,,,,,,,https://www.openstreetmap.org/way/979397737,,,"19.0380579, 72.8440117",,
Cardinal Gracias High School,,,,,,,,,,,19.0668172,72.8473934,https://www.openstreetmap.org/way/291324678,Cardinal Gracias High School,,,,,,,https://www.openstreetmap.org/way/291324678,,,"19.0668172, 72.8473934",,
Cardinal Gracias high school,,,,,,,,,,,19.0668453,72.8474001,https://www.openstreetmap.org/way/1192464441,Cardinal Gracias high school,,,,,,,https://www.openstreetmap.org/way/1192464441,,,"19.0668453, 72.8474001",,
Cathedral & John Connon Junior School,"19 Mahatma Gandhi Road, Mumbai, 400001",,,,,,,,,,18.9345051,72.8314227,https://www.openstreetmap.org/way/206806618,Cathedral & John Connon Junior School,"19 Mahatma Gandhi Road, Mumbai, 400001",,,,,,https://www.openstreetmap.org/way/206806618,,,"18.9345051, 72.8314227",,
Cathedral & John Connon Senior School,"6 Purshottamdas Thakurdas Road, Mumbai, 400001",,,,,,8-12,,,,18.9361405,72.8326881,https://www.openstreetmap.org/relation/12725570,Cathedral & John Connon Senior School,"6 Purshottamdas Thakurdas Road, Mumbai, 400001",,levels=8-12,,,,https://www.openstreetmap.org/relation/12725570,,,"18.9361405, 72.8326881",,
Central Railway Primary Education School,,,,,,,,,,,19.0020622,72.8377945,https://www.openstreetmap.org/way/936795318,Central Railway Primary Education School,,,,,,,https://www.openstreetmap.org/way/936795318,,,"19.0020622, 72.8377945",,
Chatrabhuj Narsee Monjee School,D N Path,,,,,,,,,,19.1067884,72.8414466,https://www.openstreetmap.org/way/27054865,Chatrabhuj Narsee Monjee School,D N Path,,,,,,https://www.openstreetmap.org/way/27054865,,,"19.1067884, 72.8414466",,
Chembur Vidya Niketan High School,,,,,,,,,,,19.0612431,72.8958743,https://www.openstreetmap.org/way/518957680,Chembur Vidya Niketan High School,,,,,,,https://www.openstreetmap.org/way/518957680,,,"19.0612431, 72.8958743",,
Chhabildas Boys High School,,,,,,,1;2;3,male,,,19.0204219,72.84227,https://www.openstreetmap.org/way/113696497,Chhabildas Boys High School,,,levels=1;2;3; gender=male,,,,https://www.openstreetmap.org/way/113696497,,,"19.0204219, 72.84227",,
Chikalwadi BMC School - 3,,,,,,,,,,,19.0616198,72.9287877,https://www.openstreetmap.org/way/136172048,Chikalwadi BMC School - 3,,,,,,,https://www.openstreetmap.org/way/136172048,,,"19.0616198, 72.9287877",,
Chikitsak Samuh High School,"Sadashiva Cross Lane, Mumbai, 400004",,,,,,,,,,18.9551384,72.8214114,https://www.openstreetmap.org/way/288426456,Chikitsak Samuh High School,"Sadashiva Cross Lane, Mumbai, 400004",,,,,,https://www.openstreetmap.org/way/288426456,,,"18.9551384, 72.8214114",,
Chotani Road Municipal High School,,,,,,,,,,,19.0388115,72.8443932,https://www.openstreetmap.org/relation/5320852,Chotani Road Municipal High School,,,,,,,https://www.openstreetmap.org/relation/5320852,,,"19.0388115, 72.8443932",,
